# x_m,y_m,w_tr_right_m,w_tr_left_m
323.0316695,-473.064803,7.473,7.827
324.810695,-469.541921,7.541,7.759
326.559009,-465.959166,7.610,7.690
328.276189,-462.318462,7.683,7.617
329.961813,-458.621734,7.780,7.520
331.6154585,-454.870907,7.878,7.422
333.2367045,-451.067906,7.975,7.325
334.825099,-447.214584,8.072,7.228
336.3796635,-443.311497,8.170,7.130
337.89895,-439.358050,8.254,7.046
339.3814945,-435.353608,8.124,7.176
340.8258345,-431.297538,7.993,7.307
342.230506,-427.189205,7.862,7.438
343.594045,-423.027974,7.732,7.568
344.914989,-418.813213,7.752,7.548
346.1918735,-414.544287,7.865,7.435
347.423236,-410.220561,7.979,7.321
348.607612,-405.841402,8.092,7.208
349.7435385,-401.406175,8.056,7.244
350.829552,-396.914246,7.927,7.373
351.864447,-392.365433,7.798,7.502
352.8492995,-387.763552,7.669,7.631
353.7863735,-383.114500,7.541,7.759
354.6779435,-378.424193,7.546,7.754
355.526284,-373.698546,7.583,7.717
356.3336695,-368.943475,7.619,7.681
357.1023265,-364.164857,7.655,7.645
357.8317785,-359.366373,7.692,7.608
358.5174815,-354.548398,7.729,7.571
359.1545545,-349.711033,7.777,7.523
359.7381165,-344.854380,7.825,7.475
360.263286,-339.978542,7.871,7.429
360.725234,-335.083630,7.914,7.386
361.1220455,-330.170369,7.957,7.343
361.4562065,-325.240407,7.949,7.351
361.73057,-320.295468,7.929,7.371
361.947989,-315.337279,7.908,7.392
362.1113155,-310.367563,7.875,7.425
362.2234025,-305.388046,7.841,7.459
362.287897,-300.400421,7.800,7.500
362.3122355,-295.406228,7.734,7.566
362.304983,-290.406962,7.668,7.632
362.274706,-285.404117,7.602,7.698
362.2299695,-280.399189,7.537,7.763
362.179339,-275.393673,7.471,7.829
362.131136,-270.389020,7.428,7.872
362.088974,-265.385862,7.458,7.842
362.0522275,-260.384091,7.488,7.812
362.0201175,-255.383573,7.518,7.782
361.991866,-250.384171,7.549,7.751
361.9666935,-245.385753,7.579,7.721
361.9438215,-240.388183,7.609,7.691
361.9224725,-235.391327,7.639,7.661
361.9018675,-230.395049,7.669,7.631
361.8812275,-225.399216,7.699,7.601
361.8597745,-220.403693,7.729,7.571
361.8367295,-215.408344,7.759,7.541
361.811315,-210.413036,7.789,7.511
361.782973,-205.417666,7.819,7.481
361.751735,-200.422225,7.849,7.451
361.71773,-195.426715,7.860,7.440
361.681087,-190.431139,7.853,7.447
361.6419355,-185.435500,7.846,7.454
361.600404,-180.439803,7.839,7.461
361.5566215,-175.444049,7.831,7.469
361.510717,-170.448243,7.824,7.476
361.46282,-165.452387,7.817,7.483
361.4130585,-160.456486,7.810,7.490
361.361563,-155.460542,7.803,7.497
361.308461,-150.464558,7.796,7.504
361.2538825,-145.468538,7.789,7.511
361.1979565,-140.472485,7.782,7.518
361.1408115,-135.476402,7.775,7.525
361.0825765,-130.480294,7.768,7.532
361.0233805,-125.484162,7.761,7.539
360.9633535,-120.488010,7.754,7.546
360.902623,-115.491841,7.747,7.553
360.8413195,-110.495660,7.740,7.560
360.7795705,-105.499468,7.733,7.567
360.7175065,-100.503270,7.726,7.574
360.6552555,-95.507068,7.718,7.582
360.5929465,-90.510867,7.711,7.589
360.530709,-85.514668,7.704,7.596
360.4686545,-80.518475,7.697,7.603
360.4068055,-75.522289,7.690,7.610
360.345159,-70.526109,7.683,7.617
360.283711,-65.529936,7.676,7.624
360.2224575,-60.533769,7.669,7.631
360.161396,-55.537607,7.662,7.638
360.1005215,-50.541452,7.655,7.645
360.039831,-45.545303,7.648,7.652
359.979321,-40.549159,7.641,7.659
359.918987,-35.553020,7.638,7.662
359.8588265,-30.556887,7.639,7.661
359.7988345,-25.560759,7.639,7.661
359.739008,-20.564637,7.640,7.660
359.6793435,-15.568519,7.641,7.659
359.619837,-10.572406,7.641,7.659
359.5604845,-5.576299,7.642,7.658
359.501283,-0.580195,7.643,7.657
359.442229,4.415904,7.643,7.657
359.3833175,9.411998,7.644,7.656
359.324546,14.408088,7.645,7.655
359.2659105,19.404174,7.646,7.654
359.207407,24.400256,7.646,7.654
359.1490325,29.396335,7.647,7.653
359.0907825,34.392409,7.648,7.652
359.032654,39.388480,7.648,7.652
358.974643,44.384547,7.649,7.651
358.916746,49.380611,7.650,7.650
358.8589585,54.376672,7.651,7.649
358.801278,59.372730,7.651,7.649
358.7437005,64.368784,7.652,7.648
358.6862215,69.364836,7.653,7.647
358.628838,74.360885,7.653,7.647
358.5715465,79.356932,7.654,7.646
358.514343,84.352976,7.655,7.645
358.457224,89.349018,7.655,7.645
358.4001855,94.345057,7.656,7.644
358.3432235,99.341094,7.657,7.643
358.2863355,104.337130,7.658,7.642
358.229517,109.333163,7.658,7.642
358.172764,114.329195,7.659,7.641
358.1160735,119.325226,7.660,7.640
358.0594415,124.321254,7.660,7.640
358.0028645,129.317282,7.661,7.639
357.946339,134.313308,7.662,7.638
357.8898605,139.309333,7.663,7.637
357.833426,144.305358,7.663,7.637
357.7770315,149.301381,7.664,7.636
357.7206735,154.297404,7.665,7.635
357.664348,159.293426,7.665,7.635
357.608052,164.289448,7.666,7.634
357.551781,169.285469,7.667,7.633
357.495532,174.281491,7.667,7.633
357.439301,179.277512,7.668,7.632
357.3830845,184.273533,7.669,7.631
357.326878,189.269555,7.670,7.630
357.270679,194.265576,7.670,7.630
357.214483,199.261599,7.671,7.629
357.158287,204.257622,7.672,7.628
357.1020865,209.253645,7.672,7.628
357.0458785,214.249669,7.673,7.627
356.9896585,219.245695,7.674,7.626
356.933424,224.241721,7.674,7.626
356.87717,229.237749,7.675,7.625
356.820894,234.233778,7.676,7.624
356.7645915,239.229808,7.677,7.623
356.7082595,244.225840,7.677,7.623
356.6518935,249.221874,7.678,7.622
356.5954905,254.217910,7.679,7.621
356.5390465,259.213947,7.679,7.621
356.4825575,264.209987,7.680,7.620
356.4260205,269.206029,7.681,7.619
356.3694315,274.202073,7.682,7.618
356.3127865,279.198120,7.682,7.618
356.2560825,284.194169,7.683,7.617
356.199315,289.190221,7.684,7.616
356.142481,294.186276,7.684,7.616
356.085577,299.182334,7.685,7.615
356.0285985,304.178395,7.686,7.614
355.971542,309.174460,7.686,7.614
355.914404,314.170527,7.687,7.613
355.857181,319.166599,7.688,7.612
355.799869,324.162674,7.689,7.611
355.7424645,329.158752,7.689,7.611
355.684964,334.154835,7.690,7.610
355.627363,339.150921,7.691,7.609
355.569659,344.147012,7.691,7.609
355.5118475,349.143107,7.692,7.608
355.453925,354.139206,7.693,7.607
355.3958875,359.135310,7.694,7.606
355.337732,364.131418,7.694,7.606
