# x_m,y_m,w_tr_right_m,w_tr_left_m
-81.169893,861.636676,4.669,4.760
-80.609111,856.763794,4.658,4.753
-80.048386,851.890881,4.648,4.746
-79.4877255,847.017935,4.637,4.739
-78.9271345,842.144954,4.627,4.732
-78.36662,837.271934,4.616,4.725
-77.806188,832.398874,4.606,4.718
-77.2458445,827.525770,4.595,4.711
-76.6855955,822.652620,4.585,4.704
-76.1254475,817.779422,4.574,4.697
-75.565406,812.906173,4.564,4.690
-75.0054785,808.032870,4.553,4.684
-74.44567,803.159511,4.543,4.677
-73.8859865,798.286093,4.532,4.670
-73.3264355,793.412613,4.522,4.663
-72.767022,788.539070,4.511,4.656
-72.2077525,783.665460,4.501,4.649
-71.648633,778.791781,4.490,4.642
-71.08967,773.918030,4.480,4.635
-70.5308695,769.044205,4.469,4.628
-69.9722375,764.170303,4.459,4.621
-69.4137805,759.296322,4.448,4.614
-68.8555045,754.422259,4.438,4.607
-68.2974155,749.548111,4.427,4.600
-67.73952,744.673876,4.417,4.593
-67.1818235,739.799552,4.406,4.586
-66.6243335,734.925135,4.396,4.579
-66.0670545,730.050623,4.385,4.572
-65.509994,725.176013,4.375,4.566
-64.9531575,720.301304,4.364,4.559
-64.396551,715.426492,4.354,4.552
-63.8401815,710.551575,4.343,4.545
-63.2840545,705.676550,4.333,4.538
-62.728176,700.801415,4.322,4.531
-62.1725525,695.926167,4.312,4.524
-61.6171905,691.050803,4.301,4.517
-61.0620955,686.175322,4.291,4.510
-60.507274,681.299719,4.280,4.503
-59.952732,676.423994,4.270,4.496
-59.398476,671.548143,4.264,4.491
-58.844512,666.672163,4.263,4.486
-58.290846,661.796052,4.262,4.482
-57.7374845,656.919808,4.260,4.477
-57.184433,652.043428,4.259,4.473
-56.6316985,647.166909,4.257,4.469
-56.0792865,642.290249,4.256,4.464
-55.5272035,637.413445,4.254,4.460
-54.9754555,632.536495,4.253,4.455
-54.424049,627.659395,4.251,4.451
-53.87299,622.782144,4.250,4.447
-53.3222845,617.904739,4.248,4.442
-52.7719385,613.027178,4.247,4.438
-52.221959,608.149457,4.245,4.433
-51.672351,603.271574,4.244,4.429
-51.1231215,598.393527,4.242,4.425
-50.5742765,593.515312,4.241,4.420
-50.025822,588.636929,4.240,4.416
-49.477764,583.758373,4.238,4.411
-48.930109,578.879642,4.237,4.407
-48.3828635,574.000734,4.235,4.403
-47.836033,569.121646,4.234,4.398
-47.2896235,564.242375,4.232,4.394
-46.743642,559.362920,4.231,4.389
-46.1980945,554.483277,4.229,4.385
-45.6529865,549.603444,4.228,4.381
-45.1083245,544.723418,4.226,4.376
-44.564115,539.843196,4.225,4.372
-44.0203635,534.962777,4.223,4.367
-43.477077,530.082157,4.222,4.363
-42.934261,525.201335,4.220,4.359
-42.391922,520.320306,4.219,4.354
-41.8500655,515.439069,4.217,4.350
-41.308691,510.557612,4.216,4.345
-40.767753,505.675869,4.215,4.341
-40.22719,500.793752,4.213,4.337
-39.686942,495.911178,4.212,4.332
-39.1469475,491.028061,4.224,4.338
-38.6071465,486.144314,4.258,4.361
-38.067478,481.259852,4.293,4.384
-37.52788,476.374677,4.327,4.407
-36.9882795,471.489732,4.362,4.430
-36.4485965,466.606537,4.396,4.453
-35.908751,461.726620,4.431,4.476
-35.3686625,456.851511,4.465,4.499
-34.828251,451.982738,4.500,4.522
-34.2874365,447.121828,4.534,4.545
-33.7584015,442.253304,4.569,4.568
-33.322131,437.266252,4.552,4.569
-33.1173225,432.101794,4.464,4.606
-33.4693595,427.178186,4.334,4.832
-34.5932365,423.071925,4.768,5.156
-36.3858705,420.235253,4.809,5.470
-38.5915695,417.963763,5.274,5.126
-40.8923285,415.195348,5.472,5.099
-42.9989985,411.833221,5.503,5.296
-44.6279355,407.960587,5.480,5.461
-45.507551,403.661473,5.558,5.181
-45.638804,399.038595,5.559,5.135
-45.29263,394.213172,5.575,5.245
-44.7500965,389.306612,5.548,5.286
-44.192032,384.396968,5.525,5.320
-43.6338925,379.490781,5.523,5.325
-43.075673,374.587902,5.521,5.330
-42.5173675,369.688185,5.519,5.334
-41.9589715,364.791482,5.518,5.339
-41.4004785,359.897646,5.516,5.344
-40.8418845,355.006529,5.514,5.349
-40.283183,350.117985,5.512,5.354
-39.724369,345.231865,5.511,5.358
-39.165437,340.348023,5.509,5.363
-38.606382,335.466311,5.507,5.368
-38.0471985,330.586582,5.506,5.373
-37.487881,325.708688,5.504,5.378
-36.9284235,320.832482,5.502,5.382
-36.368822,315.957818,5.500,5.387
-35.80907,311.084547,5.499,5.392
-35.2491625,306.212521,5.497,5.397
-34.689094,301.341595,5.495,5.402
-34.1288595,296.471620,5.493,5.406
-33.568453,291.602450,5.492,5.411
-33.0078695,286.733936,5.490,5.416
-32.447104,281.865932,5.488,5.421
-31.88615,276.998289,5.486,5.425
-31.3250035,272.130862,5.485,5.430
-30.763658,267.263502,5.483,5.435
-30.202109,262.396062,5.481,5.440
-29.64035,257.528395,5.480,5.445
-29.0783815,252.660390,5.478,5.449
-28.516216,247.792038,5.476,5.454
-27.953868,242.923348,5.474,5.459
-27.3913535,238.054330,5.473,5.464
-26.828687,233.184992,5.471,5.469
-26.2658835,228.315343,5.469,5.473
-25.7029585,223.445394,5.467,5.478
-25.139927,218.575153,5.466,5.483
-24.5768045,213.704629,5.464,5.488
-24.013605,208.833831,5.462,5.493
-23.450345,203.962769,5.461,5.497
-22.8870385,199.091451,5.459,5.502
-22.323701,194.219888,5.457,5.507
-21.760348,189.348087,5.455,5.512
-21.196994,184.476059,5.454,5.517
-20.6336545,179.603812,5.452,5.521
-20.0703445,174.731356,5.450,5.526
-19.507079,169.858699,5.448,5.531
-18.943873,164.985851,5.447,5.536
-18.3807425,160.112822,5.445,5.541
-17.817701,155.239619,5.443,5.545
-17.2547655,150.366253,5.441,5.550
-16.6919495,145.492732,5.440,5.555
-16.129269,140.619066,5.438,5.560
-15.5667385,135.745264,5.436,5.565
-15.004374,130.871335,5.435,5.569
-14.44219,125.997288,5.433,5.574
-13.8802015,121.123133,5.431,5.579
-13.318424,116.248878,5.429,5.584
-12.756872,111.374532,5.428,5.589
-12.1955615,106.500106,5.426,5.593
-11.634507,101.625608,5.424,5.598
-11.073724,96.751046,5.422,5.603
-10.513227,91.876432,5.421,5.608
-9.9530315,87.001772,5.419,5.612
-9.3931525,82.127078,5.417,5.617
-8.8336055,77.252357,5.416,5.622
-8.274405,72.377619,5.414,5.627
-7.715567,67.502874,5.412,5.632
-7.1571055,62.628129,5.410,5.636
-6.5990365,57.753396,5.409,5.641
-6.0413745,52.878682,5.407,5.646
-5.4841345,48.003996,5.405,5.651
-4.9273325,43.129349,5.403,5.656
-4.370983,38.254749,5.402,5.660
-3.815101,33.380206,5.400,5.665
-3.259702,28.505728,5.398,5.670
-2.704801,23.631324,5.396,5.675
-2.150413,18.757004,5.395,5.680
-1.596553,13.882778,5.393,5.684
-1.043236,9.008653,5.391,5.689
-0.490478,4.134640,5.390,5.694
