# x_m,y_m
254.77957,1317.385801
258.51419,1322.02235
262.380418,1326.631819
266.377998,1331.213181
270.506684,1335.765375
274.766266,1340.287313
279.156546,1344.777875
283.677336,1349.235886
288.32826,1353.660317
293.111076,1358.04946
298.032914,1362.400018
303.103038,1366.707924
308.330274,1370.968596
313.722192,1375.177586
319.280972,1379.332024
325.004046,1383.430243
330.886296,1387.471682
336.920972,1391.4566
343.102278,1395.384914
349.425812,1399.256216
355.88751,1403.070078
362.483274,1406.826124
369.209134,1410.524045
376.061196,1414.163583
383.035648,1417.744532
390.12876,1421.266733
397.336882,1424.730071
404.656446,1428.134476
412.083964,1431.479918
419.61603,1434.766404
427.249318,1437.993979
434.980572,1441.162724
442.806626,1444.272748
450.724378,1447.324196
458.730812,1450.317235
466.822974,1453.252071
474.99808,1456.128869
483.253588,1458.947683
491.587068,1461.708549
499.996128,1464.411519
508.47843,1467.056658
517.03169,1469.644047
525.653666,1472.173778
534.34215,1474.645971
543.094918,1477.06081
551.90974,1479.418545
560.78443,1481.719452
569.71685,1483.963819
578.704916,1486.151944
587.746594,1488.284139
596.839892,1490.360727
605.982874,1492.382043
615.173608,1494.348476
624.410188,1496.260449
633.690558,1498.118669
643.012432,1499.924213
652.373542,1501.678262
661.771742,1503.382004
671.204972,1505.036641
680.67126,1506.64339
690.168714,1508.203479
699.695534,1509.718136
709.249986,1511.188642
718.830602,1512.615971
728.436276,1514.000569
738.06603,1515.342719
747.718888,1516.642722
757.393904,1517.900882
767.09015,1519.117504
776.80672,1520.292894
786.542728,1521.427364
796.297306,1522.521212
806.069504,1523.575013
815.858256,1524.589681
825.662516,1525.566197
835.481296,1526.505537
845.31365,1527.408685
855.158678,1528.27663
865.015528,1529.110367
874.883382,1529.910891
884.761476,1530.679205
894.649076,1531.416314
904.545494,1532.123224
914.450076,1532.800946
924.362206,1533.450494
934.281306,1534.072883
944.206826,1534.669131
954.138254,1535.240259
964.075112,1535.787288
974.016942,1536.311245
983.963336,1536.813067
993.913944,1537.293568
1003.86843,1537.753537
1013.826484,1538.193773
1023.787816,1538.615069
1033.75215,1539.018223
1043.719228,1539.404026
1053.68882,1539.77317
1063.660758,1540.126074
1073.634906,1540.463095
1083.611094,1540.784735
1093.58915,1541.091544
1103.56892,1541.384076
1113.550262,1541.662886
1123.53304,1541.928529
1133.51713,1542.18156
1143.502414,1542.422532
1153.48878,1542.652007
1163.476128,1542.870505
1173.464382,1543.07843
1183.453466,1543.276126
1193.44331,1543.463941
1203.433854,1543.642222
1213.425038,1543.811318
1223.416802,1543.971578
1233.409098,1544.12335
1243.401874,1544.266983
1253.395088,1544.402826
1263.388694,1544.531229
1273.382654,1544.652541
1283.376932,1544.767112
1293.371496,1544.87529
1303.366314,1544.977427
1313.361358,1545.073871
1323.356604,1545.164974
1333.352028,1545.25108
1343.347604,1545.332572
1353.343316,1545.409953
1363.339134,1545.483789
1373.335036,1545.55464
1383.331006,1545.623069
1393.327028,1545.689638
1403.323082,1545.754907
1413.319158,1545.819437
1423.31524,1545.88379
1433.311304,1545.948532
1443.307296,1546.014201
1453.303234,1546.080802
1463.299204,1546.147287
1473.295224,1546.213219
1483.291166,1546.282375
1493.286794,1546.362011
1503.281774,1546.460089
1513.275578,1546.584559
1523.26741,1546.74344
1533.256168,1546.944941
1543.240252,1547.197363
1553.217722,1547.508991
1563.18481,1547.888871
1573.134994,1548.36021
1583.05337,1548.983
1592.907182,1549.831486
1602.6388,1550.976734
1612.164326,1552.494351
1621.343566,1554.466386
1629.996926,1556.972969
1637.844646,1560.06633
1644.624064,1563.714385
1650.464812,1567.760042
1655.654234,1572.035031
1660.451786,1576.424885
1665.151104,1580.842553
1670.062028,1585.200473
1675.502602,1589.39278
1681.741662,1593.287
1689.030954,1596.690913
1697.254366,1599.526674
1706.115368,1601.83836
1715.380124,1603.716504
1724.893026,1605.257544
1734.560282,1606.5349
1744.312866,1607.628296
1754.089998,1608.666263
1763.858718,1609.727953
1773.60941,1610.830444
1783.3397,1611.977048
1793.0488,1613.16775
1802.736918,1614.400436
1812.404568,1615.672656
1822.05237,1616.981983
1831.680898,1618.326315
1841.290604,1619.703923
1850.881966,1621.113136
1860.455534,1622.552281
1870.011922,1624.019697
1879.551802,1625.513729
1889.075896,1627.032731
1898.584984,1628.575064
