# x_m,y_m
-309.659836,663.2645975
-307.644974,660.978814
-305.638472,658.6911925
-303.640136,656.401785
-301.649777,654.110641
-299.667198,651.817813
-297.692221,649.5233485
-295.724799,647.2272605
-293.765011,644.929539
-291.812948,642.6301735
-289.868699,640.3291545
-287.93235,638.0264705
-286.00399,635.7221105
-284.083707,633.4160655
-282.171591,631.108324
-280.26773,628.7988775
-278.372214,626.4877155
-276.485131,624.1748285
-274.606572,621.8602075
-272.736627,619.5438435
-270.875384,617.225728
-269.022936,614.905852
-267.179371,612.5842075
-265.344781,610.2607865
-263.519257,607.935581
-261.702889,605.6085835
-259.895769,603.279787
-258.097988,600.9491835
-256.309639,598.616767
-254.530812,596.282531
-252.761599,593.946469
-251.002093,591.608574
-249.252387,589.268843
-247.512574,586.9272695
-245.782834,584.58383
-244.063462,582.238482
-242.35477,579.891183
-240.657069,577.541891
-238.970672,575.190565
-237.295891,572.8371635
-235.63304,570.4816485
-233.982438,568.12398
-232.344397,565.764123
-230.71925,563.4020405
-229.10728,561.037691
-227.508896,558.671058
-225.924274,556.3021145
-224.354267,553.9307355
-222.802049,551.556423
-221.271779,549.178508
-219.768222,546.796361
-218.291478,544.410031
-216.835517,542.0204945
-215.392812,539.6289815
-213.958329,537.2362585
-212.530978,534.8424575
-211.111116,532.447525
-209.699041,530.051438
-208.295046,527.654166
-206.899425,525.255671
-205.512483,522.8559155
-204.134374,520.4548885
-202.765027,518.05261
-201.404317,515.649105
-200.052129,513.244398
-198.708343,510.8385135
-197.372842,508.431476
-196.045506,506.0233095
-194.726217,503.614038
