# x_m,y_m,w_tr_right_m,w_tr_left_m
159.898268,876.984921,4.399,4.279
160.731742,881.960752,4.391,4.266
161.562724,886.936322,4.384,4.254
162.39109,891.911623,4.376,4.242
163.21672,896.886648,4.368,4.230
164.039494,901.861391,4.361,4.217
164.859222,906.841165,4.353,4.205
165.675126,911.877505,4.346,4.193
166.496886,917.040323,4.338,4.180
167.908776,922.112628,4.161,4.319
171.34703,926.451744,4.026,4.819
177.949488,929.425537,4.101,4.609
187.102238,930.674272,4.131,4.098
197.286112,930.454717,4.615,4.208
207.529954,929.484079,4.580,4.102
217.52633,928.627825,4.545,3.995
227.198308,928.591245,4.495,3.935
236.643586,929.940244,4.465,4.343
245.47738,932.890866,4.458,4.457
252.147112,936.830946,4.392,4.425
255.605732,941.198722,4.755,4.338
256.416988,945.841672,4.822,3.908
255.3789,950.666788,4.735,3.994
253.28948,955.581065,4.444,4.146
250.88358,960.499164,4.283,4.296
248.40431,965.395426,4.296,4.435
245.86424,970.272167,4.288,4.437
243.27462,975.131868,4.279,4.440
240.6467,979.977006,4.271,4.443
237.99173,984.810062,4.263,4.445
235.32096,989.633514,4.255,4.448
232.64564,994.44984,4.247,4.451
229.977018,999.261521,4.239,4.453
227.326344,1004.071035,4.231,4.456
224.70487,1008.88086,4.223,4.459
222.123846,1013.693476,4.215,4.461
219.594518,1018.511361,4.206,4.464
217.128138,1023.336995,4.198,4.467
214.735956,1028.172857,4.190,4.469
212.42922,1033.021425,4.189,4.476
210.219182,1037.885179,4.193,4.485
208.117092,1042.766597,4.196,4.494
206.134128,1047.667779,4.200,4.503
204.280934,1052.587831,4.213,4.497
202.56789,1057.524431,4.256,4.446
201.00538,1062.475251,4.300,4.394
199.603786,1067.437965,4.343,4.342
198.373488,1072.410243,4.345,4.364
197.324868,1077.389757,4.327,4.419
196.468308,1082.374178,4.309,4.474
195.814188,1087.36118,4.291,4.529
195.371952,1092.348512,4.270,4.582
195.135592,1097.335226,4.248,4.634
195.086474,1102.321437,4.226,4.686
195.205592,1107.30729,4.204,4.738
195.473938,1112.29293,4.182,4.790
195.872504,1117.278504,4.179,4.779
196.382288,1122.264156,4.178,4.767
196.98428,1127.250034,4.177,4.754
197.659474,1132.236281,4.175,4.742
198.38895,1137.223041,4.174,4.729
199.157682,1142.21029,4.173,4.716
199.956052,1147.197772,4.171,4.704
200.774834,1152.185218,4.170,4.691
201.604812,1157.172355,4.168,4.679
202.43676,1162.158912,4.167,4.666
203.261456,1167.144618,4.166,4.653
204.069682,1172.129202,4.164,4.641
204.852216,1177.112392,4.163,4.628
205.59985,1182.093918,4.161,4.616
206.308744,1187.073728,4.160,4.603
206.98798,1192.052295,4.159,4.590
207.648554,1197.030171,4.157,4.578
208.301458,1202.007908,4.156,4.565
208.957692,1206.986058,4.154,4.553
209.628246,1211.965172,4.153,4.540
210.324116,1216.945802,4.152,4.527
211.056296,1221.9285,4.150,4.515
211.835778,1226.913794,4.149,4.502
212.67339,1231.901117,4.147,4.490
213.579726,1236.888364,4.146,4.477
214.565366,1241.873312,4.145,4.464
215.64089,1246.85374,4.152,4.518
216.816876,1251.827426,4.168,4.641
218.103902,1256.792148,4.169,4.692
219.51255,1261.745684,4.149,4.652
221.053396,1266.685812,4.130,4.611
222.73702,1271.610311,4.111,4.571
224.574,1276.516959,4.091,4.530
226.574918,1281.403534,4.072,4.489
228.75035,1286.267813,4.131,4.446
231.110876,1291.107577,4.200,4.402
233.667076,1295.920602,4.269,4.358
236.429526,1300.704666,4.281,4.400
239.408808,1305.457549,4.271,4.476
242.6155,1310.177027,4.261,4.553
246.059872,1314.860917,4.250,4.629
249.737268,1319.508813,4.245,4.644
253.621814,1324.122838,4.243,4.601
257.686016,1328.705312,4.242,4.558
261.90238,1333.25855,4.240,4.515
266.24341,1337.784872,4.238,4.471
270.681614,1342.286594,4.237,4.428
275.189494,1346.766035,4.245,4.465
279.739558,1351.225511,4.254,4.505
284.30438,1355.667331,4.263,4.545
288.881196,1360.090188,4.272,4.584
293.52825,1364.483834,4.281,4.624
298.313056,1368.836666,4.261,4.668
303.303134,1373.137076,4.228,4.713
308.558488,1377.374393,4.195,4.758
314.076414,1381.545738,4.163,4.803
319.823002,1385.652113,4.130,4.848
325.764116,1389.694545,4.193,4.810
331.865858,1393.674059,4.336,4.700
338.106304,1397.591528,4.480,4.591
344.480748,1401.447601,4.624,4.482
350.985816,1405.242911,4.625,4.472
357.61814,1408.978092,4.559,4.510
364.374346,1412.653777,4.493,4.547
371.251062,1416.270599,4.427,4.585
378.24492,1419.82919,4.387,4.601
385.352544,1423.330185,4.351,4.615
392.570566,1426.774215,4.314,4.628
399.895614,1430.161915,4.284,4.640
407.324314,1433.493917,4.306,4.644
414.853298,1436.770854,4.328,4.648
422.479192,1439.993359,4.351,4.652
430.198628,1443.162066,4.351,4.653
438.00823,1446.277607,4.331,4.650
445.904628,1449.340616,4.311,4.648
453.884452,1452.351726,4.291,4.645
461.94433,1455.31157,4.305,4.573
470.081242,1458.220463,4.366,4.404
478.29377,1461.077281,4.427,4.235
486.580946,1463.880486,4.488,4.066
494.94181,1466.628543,4.413,4.186
503.375396,1469.319917,4.283,4.421
511.880738,1471.95307,4.154,4.657
520.456874,1474.526466,4.057,4.837
529.10284,1477.038571,4.134,4.718
537.817672,1479.487847,4.211,4.599
546.600402,1481.872759,4.289,4.479
555.450072,1484.19177,4.366,4.360
564.365712,1486.443345,4.426,4.260
573.34636,1488.625947,4.317,4.348
582.391054,1490.73804,4.208,4.436
591.498826,1492.778089,4.099,4.524
600.668714,1494.744557,3.990,4.612
609.899754,1496.635908,3.881,4.700
619.19098,1498.450607,3.771,4.788
628.540892,1500.188148,3.764,4.793
637.945498,1501.852793,3.874,4.701
647.400092,1503.450175,3.984,4.610
656.89997,1504.985929,4.095,4.519
666.440422,1506.465688,4.205,4.427
676.016746,1507.895088,4.308,4.341
685.624232,1509.279762,4.313,4.326
695.258176,1510.625345,4.318,4.312
704.91387,1511.937472,4.322,4.297
714.58695,1513.221152,4.327,4.283
724.276,1514.475984,4.322,4.283
733.98113,1515.698777,4.286,4.324
743.702456,1516.886321,4.251,4.366
753.4401,1518.035404,4.216,4.407
763.194182,1519.142813,4.180,4.449
772.964818,1520.205337,4.290,4.537
782.752132,1521.219765,4.403,4.626
