# x_m,y_m,w_tr_right_m,w_tr_left_m
78.270929,1714.158266,4.429,4.328
78.692047,1724.111872,4.421,4.316
79.112161,1734.065012,4.414,4.303
79.53121,1744.017674,4.406,4.291
79.949134,1753.969842,4.399,4.279
80.365871,1763.921504,4.391,4.266
80.781362,1773.872644,4.384,4.254
81.195545,1783.823246,4.376,4.242
81.60836,1793.773296,4.368,4.230
82.019747,1803.722782,4.361,4.217
82.429611,1813.68233,4.353,4.205
82.837563,1823.75501,4.346,4.193
83.248443,1834.080646,4.338,4.180
83.954388,1844.225256,4.161,4.319
85.673515,1852.903488,4.026,4.819
88.974744,1858.851074,4.101,4.609
93.551119,1861.348544,4.131,4.098
98.643056,1860.909434,4.615,4.208
103.764977,1858.968158,4.580,4.102
108.763165,1857.25565,4.545,3.995
113.599154,1857.18249,4.495,3.935
118.321793,1859.880488,4.465,4.343
122.73869,1865.781732,4.458,4.457
126.073556,1873.661892,4.392,4.425
127.802866,1882.397444,4.755,4.338
128.208494,1891.683344,4.822,3.908
127.68945,1901.333576,4.735,3.994
126.64474,1911.16213,4.444,4.146
125.44179,1920.998328,4.283,4.296
124.202155,1930.790852,4.296,4.435
122.93212,1940.544334,4.288,4.437
121.63731,1950.263736,4.279,4.440
120.32335,1959.954012,4.271,4.443
118.995865,1969.620124,4.263,4.445
117.66048,1979.267028,4.255,4.448
116.32282,1988.89968,4.247,4.451
114.988509,1998.523042,4.239,4.453
113.663172,2008.14207,4.231,4.456
112.352435,2017.76172,4.223,4.459
111.061923,2027.386952,4.215,4.461
109.797259,2037.022722,4.206,4.464
108.564069,2046.67399,4.198,4.467
107.367978,2056.345714,4.190,4.469
106.21461,2066.04285,4.189,4.476
105.109591,2075.770358,4.193,4.485
104.058546,2085.533194,4.196,4.494
103.067064,2095.335558,4.200,4.503
102.140467,2105.175662,4.213,4.497
101.283945,2115.048862,4.256,4.446
100.50269,2124.950502,4.300,4.394
99.801893,2134.87593,4.343,4.342
99.186744,2144.820486,4.345,4.364
98.662434,2154.779514,4.327,4.419
98.234154,2164.748356,4.309,4.474
97.907094,2174.72236,4.291,4.529
97.685976,2184.697024,4.270,4.582
97.567796,2194.670452,4.248,4.634
97.543237,2204.642874,4.226,4.686
97.602796,2214.61458,4.204,4.738
97.736969,2224.58586,4.182,4.790
97.936252,2234.557008,4.179,4.779
98.191144,2244.528312,4.178,4.767
98.49214,2254.500068,4.177,4.754
98.829737,2264.472562,4.175,4.742
99.194475,2274.446082,4.174,4.729
99.578841,2284.42058,4.173,4.716
99.978026,2294.395544,4.171,4.704
100.387417,2304.370436,4.170,4.691
100.802406,2314.34471,4.168,4.679
101.21838,2324.317824,4.167,4.666
101.630728,2334.289236,4.166,4.653
102.034841,2344.258404,4.164,4.641
102.426108,2354.224784,4.163,4.628
102.799925,2364.187836,4.161,4.616
103.154372,2374.147456,4.160,4.603
103.49399,2384.10459,4.159,4.590
103.824277,2394.060342,4.157,4.578
104.150729,2404.015816,4.156,4.565
104.478846,2413.972116,4.154,4.553
104.814123,2423.930344,4.153,4.540
105.162058,2433.891604,4.152,4.527
105.528148,2443.857,4.150,4.515
105.917889,2453.827588,4.149,4.502
106.336695,2463.802234,4.147,4.490
106.789863,2473.776728,4.146,4.477
107.282683,2483.746624,4.145,4.464
107.820445,2493.70748,4.152,4.518
108.408438,2503.654852,4.168,4.641
109.051951,2513.584296,4.169,4.692
109.756275,2523.491368,4.149,4.652
110.526698,2533.371624,4.130,4.611
111.36851,2543.220622,4.111,4.571
112.287,2553.033918,4.091,4.530
113.287459,2562.807068,4.072,4.489
114.375175,2572.535626,4.131,4.446
115.555438,2582.215154,4.200,4.402
116.833538,2591.841204,4.269,4.358
118.214763,2601.409332,4.281,4.400
119.704404,2610.915098,4.271,4.476
121.30775,2620.354054,4.261,4.553
123.029936,2629.721834,4.250,4.629
124.868634,2639.017626,4.245,4.644
126.810907,2648.245676,4.243,4.601
128.843008,2657.410624,4.242,4.558
130.95119,2666.5171,4.240,4.515
133.121705,2675.569744,4.238,4.471
135.340807,2684.573188,4.237,4.428
137.594747,2693.53207,4.245,4.465
139.869779,2702.451022,4.254,4.505
142.15219,2711.334662,4.263,4.545
144.440598,2720.180376,4.272,4.584
146.764125,2728.967668,4.281,4.624
149.156528,2737.673332,4.261,4.668
151.651567,2746.274152,4.228,4.713
154.279244,2754.748786,4.195,4.758
157.038207,2763.091476,4.163,4.803
159.911501,2771.304226,4.130,4.848
162.882058,2779.38909,4.193,4.810
165.932929,2787.348118,4.336,4.700
169.053152,2795.183056,4.480,4.591
172.240374,2802.895202,4.624,4.482
175.492908,2810.485822,4.625,4.472
178.80907,2817.956184,4.559,4.510
182.187173,2825.307554,4.493,4.547
185.625531,2832.541198,4.427,4.585
189.12246,2839.65838,4.387,4.601
192.676272,2846.66037,4.351,4.615
196.285283,2853.54843,4.314,4.628
199.947807,2860.32383,4.284,4.640
203.662157,2866.987834,4.306,4.644
207.426649,2873.541708,4.328,4.648
211.239596,2879.986718,4.351,4.652
215.099314,2886.324132,4.351,4.653
219.004115,2892.555214,4.331,4.650
222.952314,2898.681232,4.311,4.648
226.942226,2904.703452,4.291,4.645
230.972165,2910.62314,4.305,4.573
235.040621,2916.440926,4.366,4.404
239.146885,2922.154562,4.427,4.235
243.290473,2927.760972,4.488,4.066
247.470905,2933.257086,4.413,4.186
251.687698,2938.639834,4.283,4.421
255.940369,2943.90614,4.154,4.657
260.228437,2949.052932,4.057,4.837
264.55142,2954.077142,4.134,4.718
268.908836,2958.975694,4.211,4.599
273.300201,2963.745518,4.289,4.479
277.725036,2968.38354,4.366,4.360
