# x_m,y_m,w_tr_right_m,w_tr_left_m
39.1354645,857.079133,4.429,4.328
39.3460235,862.055936,4.421,4.316
39.5560805,867.032506,4.414,4.303
39.765605,872.008837,4.406,4.291
39.974567,876.984921,4.399,4.279
40.1829355,881.960752,4.391,4.266
40.390681,886.936322,4.384,4.254
40.5977725,891.911623,4.376,4.242
40.80418,896.886648,4.368,4.230
41.0098735,901.861391,4.361,4.217
41.2148055,906.841165,4.353,4.205
41.4187815,911.877505,4.346,4.193
41.6242215,917.040323,4.338,4.180
41.977194,922.112628,4.161,4.319
42.8367575,926.451744,4.026,4.819
44.487372,929.425537,4.101,4.609
46.7755595,930.674272,4.131,4.098
49.321528,930.454717,4.615,4.208
51.8824885,929.484079,4.580,4.102
54.3815825,928.627825,4.545,3.995
56.799577,928.591245,4.495,3.935
59.1608965,929.940244,4.465,4.343
61.369345,932.890866,4.458,4.457
63.036778,936.830946,4.392,4.425
63.901433,941.198722,4.755,4.338
64.104247,945.841672,4.822,3.908
63.844725,950.666788,4.735,3.994
63.32237,955.581065,4.444,4.146
62.720895,960.499164,4.283,4.296
62.1010775,965.395426,4.296,4.435
61.46606,970.272167,4.288,4.437
60.818655,975.131868,4.279,4.440
60.161675,979.977006,4.271,4.443
59.4979325,984.810062,4.263,4.445
58.83024,989.633514,4.255,4.448
58.16141,994.449840,4.247,4.451
57.4942545,999.261521,4.239,4.453
56.831586,1004.071035,4.231,4.456
56.1762175,1008.880860,4.223,4.459
55.5309615,1013.693476,4.215,4.461
54.8986295,1018.511361,4.206,4.464
54.2820345,1023.336995,4.198,4.467
53.683989,1028.172857,4.190,4.469
53.107305,1033.021425,4.189,4.476
52.5547955,1037.885179,4.193,4.485
52.029273,1042.766597,4.196,4.494
51.533532,1047.667779,4.200,4.503
51.0702335,1052.587831,4.213,4.497
50.6419725,1057.524431,4.256,4.446
50.251345,1062.475251,4.300,4.394
49.9009465,1067.437965,4.343,4.342
49.593372,1072.410243,4.345,4.364
49.331217,1077.389757,4.327,4.419
49.117077,1082.374178,4.309,4.474
48.953547,1087.361180,4.291,4.529
48.842988,1092.348512,4.270,4.582
48.783898,1097.335226,4.248,4.634
48.7716185,1102.321437,4.226,4.686
48.801398,1107.307290,4.204,4.738
48.8684845,1112.292930,4.182,4.790
48.968126,1117.278504,4.179,4.779
49.095572,1122.264156,4.178,4.767
49.24607,1127.250034,4.177,4.754
49.4148685,1132.236281,4.175,4.742
49.5972375,1137.223041,4.174,4.729
49.7894205,1142.210290,4.173,4.716
49.989013,1147.197772,4.171,4.704
50.1937085,1152.185218,4.170,4.691
50.401203,1157.172355,4.168,4.679
50.60919,1162.158912,4.167,4.666
50.815364,1167.144618,4.166,4.653
51.0174205,1172.129202,4.164,4.641
51.213054,1177.112392,4.163,4.628
51.3999625,1182.093918,4.161,4.616
51.577186,1187.073728,4.160,4.603
51.746995,1192.052295,4.159,4.590
51.9121385,1197.030171,4.157,4.578
52.0753645,1202.007908,4.156,4.565
52.239423,1206.986058,4.154,4.553
52.4070615,1211.965172,4.153,4.540
52.581029,1216.945802,4.152,4.527
52.764074,1221.928500,4.150,4.515
52.9589445,1226.913794,4.149,4.502
53.1683475,1231.901117,4.147,4.490
53.3949315,1236.888364,4.146,4.477
53.6413415,1241.873312,4.145,4.464
53.9102225,1246.853740,4.152,4.518
54.204219,1251.827426,4.168,4.641
54.5259755,1256.792148,4.169,4.692
54.8781375,1261.745684,4.149,4.652
55.263349,1266.685812,4.130,4.611
55.684255,1271.610311,4.111,4.571
56.1435,1276.516959,4.091,4.530
56.6437295,1281.403534,4.072,4.489
57.1875875,1286.267813,4.131,4.446
57.777719,1291.107577,4.200,4.402
58.416769,1295.920602,4.269,4.358
59.1073815,1300.704666,4.281,4.400
59.852202,1305.457549,4.271,4.476
60.653875,1310.177027,4.261,4.553
61.514968,1314.860917,4.250,4.629
62.434317,1319.508813,4.245,4.644
63.4054535,1324.122838,4.243,4.601
64.421504,1328.705312,4.242,4.558
65.475595,1333.258550,4.240,4.515
66.5608525,1337.784872,4.238,4.471
67.6704035,1342.286594,4.237,4.428
68.7973735,1346.766035,4.245,4.465
69.9348895,1351.225511,4.254,4.505
71.076095,1355.667331,4.263,4.545
72.220299,1360.090188,4.272,4.584
73.3820625,1364.483834,4.281,4.624
74.578264,1368.836666,4.261,4.668
75.8257835,1373.137076,4.228,4.713
77.139622,1377.374393,4.195,4.758
78.5191035,1381.545738,4.163,4.803
79.9557505,1385.652113,4.130,4.848
81.441029,1389.694545,4.193,4.810
82.9664645,1393.674059,4.336,4.700
84.526576,1397.591528,4.480,4.591
86.120187,1401.447601,4.624,4.482
87.746454,1405.242911,4.625,4.472
89.404535,1408.978092,4.559,4.510
91.0935865,1412.653777,4.493,4.547
92.8127655,1416.270599,4.427,4.585
94.56123,1419.829190,4.387,4.601
96.338136,1423.330185,4.351,4.615
98.1426415,1426.774215,4.314,4.628
99.9739035,1430.161915,4.284,4.640
101.8310785,1433.493917,4.306,4.644
103.7133245,1436.770854,4.328,4.648
105.619798,1439.993359,4.351,4.652
107.549657,1443.162066,4.351,4.653
109.5020575,1446.277607,4.331,4.650
111.476157,1449.340616,4.311,4.648
113.471113,1452.351726,4.291,4.645
115.4860825,1455.311570,4.305,4.573
117.5203105,1458.220463,4.366,4.404
119.5734425,1461.077281,4.427,4.235
121.6452365,1463.880486,4.488,4.066
123.7354525,1466.628543,4.413,4.186
125.843849,1469.319917,4.283,4.421
127.9701845,1471.953070,4.154,4.657
130.1142185,1474.526466,4.057,4.837
132.27571,1477.038571,4.134,4.718
134.454418,1479.487847,4.211,4.599
136.6501005,1481.872759,4.289,4.479
138.862518,1484.191770,4.366,4.360
141.091428,1486.443345,4.426,4.260
143.33659,1488.625947,4.317,4.348
145.5977635,1490.738040,4.208,4.436
147.8747065,1492.778089,4.099,4.524
150.1671785,1494.744557,3.990,4.612
152.4749385,1496.635908,3.881,4.700
154.797745,1498.450607,3.771,4.788
157.135223,1500.188148,3.764,4.793
159.4863745,1501.852793,3.874,4.701
161.850023,1503.450175,3.984,4.610
164.2249925,1504.985929,4.095,4.519
166.6101055,1506.465688,4.205,4.427
169.0041865,1507.895088,4.308,4.341
171.406058,1509.279762,4.313,4.326
173.814544,1510.625345,4.318,4.312
176.2284675,1511.937472,4.322,4.297
178.6467375,1513.221152,4.327,4.283
181.069,1514.475984,4.322,4.283
183.4952825,1515.698777,4.286,4.324
185.925614,1516.886321,4.251,4.366
188.360025,1518.035404,4.216,4.407
190.7985455,1519.142813,4.180,4.449
193.2412045,1520.205337,4.290,4.537
195.688033,1521.219765,4.403,4.626
198.13906,1522.182885,4.516,4.715
200.5942785,1523.092332,4.630,4.804
203.05351,1523.949704,4.743,4.893
205.5165255,1524.757758,4.681,4.881
207.9830965,1525.519248,4.584,4.850
210.4529925,1526.236930,4.488,4.818
212.925986,1526.913559,4.392,4.787
215.401847,1527.551889,4.295,4.756
217.880347,1528.154677,4.199,4.724
220.361257,1528.724678,4.103,4.693
222.8443475,1529.264647,4.030,4.666
225.32939,1529.777339,4.045,4.656
227.816155,1530.265509,4.059,4.647
230.304414,1530.731914,4.074,4.637
232.7939375,1531.179307,4.088,4.628
235.2844965,1531.610445,4.103,4.618
237.7758625,1532.028083,4.117,4.609
240.267806,1532.434975,4.132,4.599
242.760098,1532.833878,4.146,4.590
245.252538,1533.227252,4.161,4.580
247.745056,1533.616167,4.175,4.570
250.237623,1534.001277,4.190,4.561
252.730209,1534.383238,4.205,4.551
255.222784,1534.762707,4.219,4.542
257.715319,1535.140339,4.234,4.532
260.207783,1535.516790,4.248,4.523
262.7001475,1535.892716,4.263,4.513
265.192382,1536.268772,4.277,4.504
267.684457,1536.645615,4.292,4.494
270.1763425,1537.023899,4.306,4.484
272.668009,1537.404282,4.321,4.475
275.159426,1537.787418,4.335,4.465
277.650565,1538.173964,4.350,4.456
280.1413955,1538.564575,4.364,4.446
282.6318875,1538.959908,4.379,4.437
285.1220115,1539.360617,4.393,4.427
287.6117375,1539.767359,4.408,4.418
290.1010395,1540.180741,4.423,4.408
292.589947,1540.600433,4.437,4.398
295.0785425,1541.025260,4.452,4.389
297.566911,1541.454014,4.466,4.379
300.0551355,1541.885488,4.481,4.370
