# x_m,y_m,w_tr_right_m,w_tr_left_m
380.688741,-273.7008435,7.815,7.485
385.682762,-273.6611615,7.826,7.474
390.677097,-273.6224885,7.835,7.465
395.671821,-273.5846555,7.843,7.457
400.667011,-273.5474925,7.852,7.448
405.662742,-273.5108305,7.861,7.439
410.65909,-273.4745005,7.870,7.430
415.656132,-273.438332,7.879,7.421
420.653944,-273.4021565,7.888,7.412
425.652602,-273.365804,7.897,7.403
430.652182,-273.329106,7.906,7.394
435.652761,-273.291892,7.914,7.386
440.654414,-273.2539935,7.923,7.377
445.657217,-273.2152405,7.932,7.368
450.661213,-273.1753495,7.941,7.359
455.66582,-273.132003,7.950,7.350
460.669927,-273.0811365,7.959,7.341
465.672403,-273.0186305,7.968,7.332
470.672119,-272.940364,7.977,7.323
475.667945,-272.8422165,7.985,7.315
480.65875,-272.7200685,7.994,7.306
485.643406,-272.569799,8.003,7.297
490.62078,-272.3872875,7.971,7.329
495.589745,-272.1684135,7.930,7.370
500.549169,-271.909057,7.890,7.410
505.497924,-271.605098,7.850,7.450
510.434877,-271.2524175,7.809,7.491
515.358529,-270.848015,7.797,7.503
520.266447,-270.391712,7.816,7.484
525.156049,-269.8837725,7.835,7.465
530.024758,-269.324458,7.854,7.446
534.869992,-268.7140315,7.873,7.427
539.689173,-268.0527565,7.889,7.411
544.47972,-267.340895,7.904,7.396
549.239054,-266.57871,7.920,7.380
553.964596,-265.766464,7.936,7.364
558.653765,-264.90442,7.899,7.401
563.303982,-263.9928405,7.844,7.456
567.912667,-263.0319885,7.790,7.510
572.477365,-262.0221765,7.736,7.564
576.996683,-260.964146,7.762,7.538
581.469773,-259.8588575,7.812,7.488
585.895791,-258.7072735,7.863,7.437
590.273893,-257.510356,7.913,7.387
594.603234,-256.2690675,7.963,7.337
598.88297,-254.9843705,7.904,7.396
603.112257,-253.6572265,7.823,7.477
607.290251,-252.288599,7.743,7.557
611.416107,-250.8794495,7.675,7.625
615.488982,-249.4307405,7.667,7.633
619.508031,-247.943434,7.660,7.640
623.47241,-246.418493,7.654,7.646
627.381275,-244.8568795,7.652,7.648
631.233781,-243.259555,7.651,7.649
635.029085,-241.627483,7.642,7.658
638.766342,-239.9616255,7.582,7.718
642.444708,-238.262944,7.522,7.778
646.063339,-236.5324015,7.473,7.827
649.62139,-234.7709605,7.541,7.759
653.118018,-232.979583,7.610,7.690
656.552378,-231.159231,7.683,7.617
659.923626,-229.310867,7.780,7.520
663.230917,-227.4354535,7.878,7.422
666.473409,-225.533953,7.975,7.325
669.650198,-223.607292,8.072,7.228
672.759327,-221.6557485,8.170,7.130
675.7979,-219.679025,8.254,7.046
678.762989,-217.676804,8.124,7.176
681.651669,-215.648769,7.993,7.307
684.461012,-213.5946025,7.862,7.438
687.18809,-211.513987,7.732,7.568
689.829978,-209.4066065,7.752,7.548
692.383747,-207.2721435,7.865,7.435
694.846472,-205.1102805,7.979,7.321
697.215224,-202.920701,8.092,7.208
699.487077,-200.7030875,8.056,7.244
701.659104,-198.457123,7.927,7.373
703.728894,-196.1827165,7.798,7.502
705.698599,-193.881776,7.669,7.631
707.572747,-191.55725,7.541,7.759
709.355887,-189.2120965,7.546,7.754
711.052568,-186.849273,7.583,7.717
712.667339,-184.4717375,7.619,7.681
714.204653,-182.0824285,7.655,7.645
715.663557,-179.6831865,7.692,7.608
717.034963,-177.274199,7.729,7.571
718.309109,-174.8555165,7.777,7.523
719.476233,-172.42719,7.825,7.475
720.526572,-169.989271,7.871,7.429
721.450468,-167.541815,7.914,7.386
722.244091,-165.0851845,7.957,7.343
722.912413,-162.6202035,7.949,7.351
723.46114,-160.147734,7.929,7.371
723.895978,-157.6686395,7.908,7.392
724.222631,-155.1837815,7.875,7.425
724.446805,-152.694023,7.841,7.459
724.575794,-150.2002105,7.800,7.500
724.624471,-147.703114,7.734,7.566
724.609966,-145.203481,7.668,7.632
724.549412,-142.7020585,7.602,7.698
724.459939,-140.1995945,7.537,7.763
724.358678,-137.6968365,7.471,7.829
724.262272,-135.19451,7.428,7.872
724.177948,-132.692931,7.458,7.842
724.104455,-130.1920455,7.488,7.812
724.040235,-127.6917865,7.518,7.782
723.983732,-125.1920855,7.549,7.751
723.933387,-122.6928765,7.579,7.721
723.887643,-120.1940915,7.609,7.691
723.844945,-117.6956635,7.639,7.661
723.803735,-115.1975245,7.669,7.631
723.762455,-112.699608,7.699,7.601
723.719549,-110.2018465,7.729,7.571
723.673459,-107.704172,7.759,7.541
723.62263,-105.206518,7.789,7.511
723.565946,-102.708833,7.819,7.481
