# x_m,y_m
-183.1370575,1480.305977
-182.973503,1475.321418
-182.7314015,1470.350103
-182.40586,1465.397354
-181.9983935,1460.468452
-181.511555,1455.568466
-180.9499025,1450.700607
-180.3196105,1445.866464
-179.6268855,1441.066631
-178.877727,1436.300817
-178.077972,1431.567982
-177.2333965,1426.866370
-176.349444,1422.193800
-175.430619,1417.548183
-174.4807965,1412.927526
-173.503769,1408.329604
-172.503283,1403.751896
-171.483017,1399.191675
-170.4465955,1394.646043
-169.397591,1390.111980
-168.339508,1385.586448
-167.2764895,1381.065618
-166.2138635,1376.544375
-165.154994,1372.019555
-164.100757,1367.490400
-163.051405,1362.956708
-162.0070595,1358.418393
-160.9676715,1353.875528
-159.9331385,1349.328235
-158.9033645,1344.776624
-157.8782515,1340.220806
-156.857704,1335.660890
-155.841625,1331.096984
-154.829918,1326.529195
-153.822487,1321.957628
-152.819236,1317.382385
-151.820068,1312.803570
-150.8248885,1308.221282
-149.833599,1303.635626
-148.8461105,1299.046697
-147.8623995,1294.454521
-146.8825055,1289.859078
-145.906474,1285.260347
-144.9343495,1280.658309
-143.966175,1276.052941
-143.001995,1271.444221
-142.0418535,1266.832131
-141.0857955,1262.216648
-140.133865,1257.597755
-139.186107,1252.975431
-138.2425655,1248.349657
-137.303286,1243.720415
-136.3683135,1239.087687
-135.437692,1234.451456
-134.511468,1229.811704
-133.5896855,1225.168415
-132.6723905,1220.521573
-131.7596285,1215.871162
-130.8514445,1211.217167
-129.9478845,1206.559574
-129.048994,1201.898367
-128.1548195,1197.233534
-127.265406,1192.565062
-126.3807995,1187.892938
-125.5010465,1183.217148
-124.6261935,1178.537686
-123.756287,1173.854539
-122.891417,1169.167660
-122.031731,1164.476964
-121.177385,1159.782366
-120.3285345,1155.083782
-119.485336,1150.381130
-118.6479455,1145.674327
-117.81652,1140.963297
-116.991219,1136.247960
-116.1721985,1131.528246
-115.359625,1126.804081
-114.55364,1122.075382
-113.754448,1117.342116
-112.962137,1112.604229
-112.1771335,1107.861471
-111.4010245,1103.112846
-110.6358895,1098.357016
-109.884111,1093.592722
-109.145739,1088.820062
-108.4177585,1084.040989
-107.696406,1079.257963
-106.9791645,1074.472517
-106.265489,1069.684915
-105.555558,1064.895050
-104.8495205,1060.102876
-104.147523,1055.308332
-103.4497125,1050.511342
-102.7562415,1045.711831
-102.067187,1040.909777
-101.3825135,1036.105220
-100.7021585,1031.298210
-100.0260645,1026.488796
-99.3541715,1021.677027
-98.686421,1016.862952
-98.022753,1012.046619
-97.3631085,1007.228076
-96.707428,1002.407369
-96.055651,997.584545
-95.4077185,992.759649
-94.76357,987.932726
-94.123146,983.103822
-93.486386,978.272980
-92.85323,973.440243
-92.2236175,968.605655
-91.597489,963.769257
-90.974783,958.931092
-90.35544,954.091200
-89.7393995,949.249623
-89.1266,944.406401
-88.516982,939.561573
-87.910485,934.715179
-87.3070475,929.867257
-86.706609,925.017845
-86.1091105,920.166982
-85.514495,915.314702
-84.922724,910.461030
-84.333775,905.605986
-83.7476345,900.749583
-83.1642875,895.891834
-82.5837205,891.032754
-82.0059185,886.172356
-81.430867,881.310654
-80.858529,876.447675
-80.288777,871.583479
-79.7214115,866.718167
-79.156213,861.851846
-78.592963,856.984620
-78.031442,852.116596
-77.47143,847.247877
-76.912708,842.378564
-76.3550555,837.508761
-75.7982565,832.638568
-75.242124,827.768069
-74.68657,822.897307
-74.1315685,818.026293
-73.577103,813.155034
-73.0231585,808.283539
-72.469718,803.411814
-71.9167665,798.539867
-71.364288,793.667706
-70.812267,788.795337
-70.2606875,783.922769
-69.7095335,779.050007
-69.158789,774.177060
-68.608439,769.303936
-68.058467,764.430640
-67.508857,759.557181
-66.959594,754.683566
-66.4106615,749.809801
-65.862044,744.935895
-65.3137255,740.061854
-64.7656905,735.187686
-64.2179225,730.313398
-63.6704065,725.438996
-63.123126,720.564489
-62.5760655,715.689882
-62.029209,710.815185
-61.4825405,705.940402
-60.936045,701.065543
-60.3897055,696.190613
-59.8435075,691.315620
-59.297434,686.440571
-58.7514695,681.565473
-58.2055985,676.690334
-57.6598045,671.815160
-57.1140725,666.939958
-56.568386,662.064736
-56.0227295,657.189500
-55.477087,652.314258
-54.9314425,647.439017
-54.3857805,642.563784
-53.8400855,637.688566
-53.2943405,632.813369
-52.748531,627.938202
-52.20264,623.063072
-51.6566525,618.187984
-51.1105525,613.312947
-50.5643235,608.437968
-50.0179505,603.563053
-49.4714175,598.688211
-48.924708,593.813447
-48.377807,588.938769
-47.8306985,584.064184
-47.2833665,579.189700
-46.735795,574.315323
-46.187968,569.441061
-45.6398705,564.566921
-45.091486,559.692910
-44.542799,554.819035
-43.9937935,549.945304
-43.4444535,545.071723
-42.8947635,540.198300
-42.344708,535.325042
-41.79427,530.451957
-41.243435,525.579052
-40.692186,520.706333
-40.1405085,515.833809
-39.5883845,510.961487
-39.0357945,506.089376
-38.4827155,501.217487
-37.929126,496.345830
-37.3750045,491.474415
-36.820328,486.603251
-36.265077,481.732356
-35.7094335,476.861629
-35.156852,471.989523
-34.6273115,467.107786
-34.1672795,462.198263
-33.8127315,457.252338
-33.584887,452.276521
-33.510018,447.282353
-33.621964,442.291922
-33.9607975,437.347101
-34.560876,432.495883
-35.446279,427.832558
-36.6351505,423.449409
-38.010874,419.279368
-39.45475,415.198097
-40.872062,411.077919
-42.188469,406.832245
-43.3178735,402.385193
-44.163869,397.688445
-44.7393795,392.828710
-45.0708045,387.879153
-45.196621,382.890828
-45.1439045,377.896729
-44.9391455,372.918083
-44.6063275,367.967118
-44.1664385,363.049687
-43.6469745,358.163194
-43.0895995,353.293282
-42.517852,348.430025
-41.937365,343.570910
-41.3488945,338.715637
-40.7527605,333.864105
-40.1492835,329.016205
-39.5387825,324.171825
-38.9215755,319.330844
-38.2979815,314.493139
-37.6683165,309.658579
-37.0328975,304.827032
-36.392041,299.998359
-35.746062,295.172416
-35.095275,290.349058
-34.4399955,285.528133
-33.780537,280.709488
-33.1172135,275.892966
-32.4503375,271.078406
-31.780222,266.265645
-31.1071805,261.454518
-30.431524,256.644857
-29.753565,251.836493
-29.073616,247.029252
-28.391988,242.222963
-27.7089935,237.417449
-27.0249435,232.612536
-26.340149,227.808047
-25.6549225,223.003805
-24.9695745,218.199632
-24.2844165,213.395350
-23.59976,208.590783
-22.915916,203.785753
-22.2331965,198.980083
-21.5519125,194.173599
-20.872376,189.366125
-20.194899,184.557488
-19.5197935,179.747518
-18.847372,174.936044
-18.1779475,170.122899
-17.511832,165.307918
-16.849339,160.490938
-16.1907825,155.671800
-15.5364765,150.850346
-14.886735,146.026424
-14.241873,141.199884
-13.602206,136.370580
-12.9680495,131.538369
-12.3397205,126.703115
-11.717535,121.864684
-11.1018115,117.022948
-10.4928675,112.177784
-9.8910215,107.329073
-9.2965935,102.476704
-8.7099035,97.620569
-8.131272,92.760568
-7.5610325,87.896602
-6.9996155,83.028533
-6.4476445,78.156145
-5.9056965,73.279259
-5.3740565,68.397836
-4.8529155,63.511887
-4.3425215,58.621402
-3.8431515,53.726368
-3.3550885,48.826774
-2.878617,43.922619
-2.4140215,39.013908
-1.961588,34.100655
-1.521604,29.182883
-1.0943575,24.260620
-0.6801375,19.333905
-0.2792335,14.402787
0.108065,9.467321
0.4814665,4.527574
