# x_m,y_m
113.481092,2549.263602
114.77898,2558.917576
116.136594,2568.538632
117.554889,2578.124606
119.034801,2587.67325
120.577253,2597.182208
122.18314,2606.649086
123.853265,2616.071396
125.588537,2625.44643
127.389785,2634.771602
129.257095,2644.0447
131.190209,2653.263638
133.188999,2662.426362
135.253342,2671.53075
137.383133,2680.574626
139.578273,2689.55575
141.838668,2698.471772
144.16413,2707.320634
146.555538,2716.09892
149.016457,2724.800036
151.551519,2733.415848
154.165137,2741.937192
156.861096,2750.355172
159.640486,2758.664048
162.502023,2766.860486
165.443148,2774.943364
168.460486,2782.9132
171.551139,2790.769828
174.712906,2798.512432
177.943755,2806.140156
181.241637,2813.652248
184.604567,2821.04809
188.030598,2828.327166
191.517824,2835.489064
195.06438,2842.533466
198.668441,2849.460142
202.328223,2856.268952
206.041982,2862.959836
209.808015,2869.532808
213.624659,2875.987958
217.490286,2882.325448
221.403313,2888.545496
225.362189,2894.648392
229.365406,2900.63447
233.411487,2906.504142
237.49904,2912.257738
241.626794,2917.895366
245.793534,2923.417098
249.998064,2928.823038
254.239215,2934.113316
258.515845,2939.288094
262.826833,2944.347556
267.171075,2949.291942
271.547459,2954.12162
275.95487,2958.83709
280.392215,2963.438904
284.858425,2967.927638
289.352458,2972.303888
293.873297,2976.568278
298.419946,2980.721454
302.991437,2984.764086
307.586804,2988.696952
312.205094,2992.520898
316.845279,2996.237338
321.506216,2999.848426
326.186771,3003.356524
330.885871,3006.764008
335.602486,3010.073282
340.33563,3013.28678
345.084357,3016.406958
349.847767,3019.436272
354.624993,3022.377284
359.415301,3025.231942
364.218138,3028.001138
369.033015,3030.685438
373.859444,3033.285444
378.696952,3035.801764
383.545075,3038.235008
388.40336,3040.585788
393.271364,3042.854728
398.148653,3045.042424
403.034752,3047.150026
407.929128,3049.179362
412.831258,3051.132394
417.740648,3053.011074
422.656825,3054.81737
427.579339,3056.55326
432.507764,3058.220734
437.441691,3059.821782
442.380738,3061.35841
447.324538,3062.832628
452.272747,3064.246448
457.225038,3065.601892
462.181103,3066.900988
467.140653,3068.145766
472.103413,3069.338262
477.069127,3070.480518
482.037556,3071.574576
487.008471,3072.62249
491.981668,3073.626134
496.956972,3074.587136
501.934215,3075.507074
506.913242,3076.387546
511.893908,3077.230138
516.876075,3078.036446
521.859614,3078.808052
526.84441,3079.54634
531.830379,3080.252148
536.817453,3080.92619
541.805547,3081.56947
546.794575,3082.183088
551.78446,3082.768152
556.775131,3083.325772
561.76652,3083.857058
566.758565,3084.36312
571.751207,3084.845064
576.74439,3085.304014
581.738064,3085.74101
586.732191,3086.15686
591.726733,3086.552252
596.721655,3086.927882
601.716927,3087.284444
606.712519,3087.622636
611.708401,3087.943156
616.704549,3088.2467
621.700937,3088.533966
626.697544,3088.805652
631.694347,3089.062458
636.691327,3089.305082
641.688466,3089.534224
646.685748,3089.75058
651.683157,3089.954854
656.680679,3090.147742
661.678302,3090.329948
666.676014,3090.50216
671.673802,3090.665144
676.671658,3090.819906
681.669567,3090.967578
686.667518,3091.10928
691.665503,3091.246138
696.663514,3091.379276
701.661541,3091.509814
706.659579,3091.638874
711.65762,3091.76758
716.655652,3091.897064
721.653648,3092.028402
726.651617,3092.161604
731.649602,3092.294574
736.647612,3092.426438
741.645583,3092.56475
746.643397,3092.724022
751.640887,3092.920178
756.637789,3093.169118
761.633705,3093.48688
766.628084,3093.889882
771.620126,3094.394726
776.608861,3095.017982
781.592405,3095.777742
