# x_m,y_m,w_tr_right_m,w_tr_left_m
-297.78268,803.159511,4.543,4.677
-295.543946,798.286093,4.532,4.670
-293.305742,793.412613,4.522,4.663
-291.068088,788.53907,4.511,4.656
-288.83101,783.66546,4.501,4.649
-286.594532,778.791781,4.490,4.642
-284.35868,773.91803,4.480,4.635
-282.123478,769.044205,4.469,4.628
-279.88895,764.170303,4.459,4.621
-277.655122,759.296322,4.448,4.614
-275.422018,754.422259,4.438,4.607
-273.189662,749.548111,4.427,4.600
-270.95808,744.673876,4.417,4.593
-268.727294,739.799552,4.406,4.586
-266.497334,734.925135,4.396,4.579
-264.268218,730.050623,4.385,4.572
-262.039976,725.176013,4.375,4.566
-259.81263,720.301304,4.364,4.559
-257.586204,715.426492,4.354,4.552
-255.360726,710.551575,4.343,4.545
-253.136218,705.67655,4.333,4.538
-250.912704,700.801415,4.322,4.531
-248.69021,695.926167,4.312,4.524
-246.468762,691.050803,4.301,4.517
-244.248382,686.175322,4.291,4.510
-242.029096,681.299719,4.280,4.503
-239.810928,676.423994,4.270,4.496
-237.593904,671.548143,4.264,4.491
-235.378048,666.672163,4.263,4.486
-233.163384,661.796052,4.262,4.482
-230.949938,656.919808,4.260,4.477
-228.737732,652.043428,4.259,4.473
-226.526794,647.166909,4.257,4.469
-224.317146,642.290249,4.256,4.464
-222.108814,637.413445,4.254,4.460
-219.901822,632.536495,4.253,4.455
-217.696196,627.659395,4.251,4.451
-215.49196,622.782144,4.250,4.447
-213.289138,617.904739,4.248,4.442
-211.087754,613.027178,4.247,4.438
-208.887836,608.149457,4.245,4.433
-206.689404,603.271574,4.244,4.429
-204.492486,598.393527,4.242,4.425
-202.297106,593.515312,4.241,4.420
-200.103288,588.636929,4.240,4.416
-197.911056,583.758373,4.238,4.411
-195.720436,578.879642,4.237,4.407
-193.531454,574.000734,4.235,4.403
-191.344132,569.121646,4.234,4.398
-189.158494,564.242375,4.232,4.394
-186.974568,559.36292,4.231,4.389
-184.792378,554.483277,4.229,4.385
-182.611946,549.603444,4.228,4.381
-180.433298,544.723418,4.226,4.376
-178.25646,539.843196,4.225,4.372
-176.081454,534.962777,4.223,4.367
-173.908308,530.082157,4.222,4.363
-171.737044,525.201335,4.220,4.359
-169.567688,520.320306,4.219,4.354
-167.400262,515.439069,4.217,4.350
-165.234764,510.557612,4.216,4.345
-163.071012,505.675869,4.215,4.341
-160.90876,500.793752,4.213,4.337
-158.747768,495.911178,4.212,4.332
-156.58779,491.028061,4.224,4.338
-154.428586,486.144314,4.258,4.361
-152.269912,481.259852,4.293,4.384
-150.11152,476.374677,4.327,4.407
-147.953118,471.489732,4.362,4.430
-145.794386,466.606537,4.396,4.453
-143.635004,461.72662,4.431,4.476
-141.47465,456.851511,4.465,4.499
-139.313004,451.982738,4.500,4.522
-137.149746,447.121828,4.534,4.545
-135.033606,442.253304,4.569,4.568
-133.288524,437.266252,4.552,4.569
-132.46929,432.101794,4.464,4.606
-133.877438,427.178186,4.334,4.832
-138.372946,423.071925,4.768,5.156
-145.543482,420.235253,4.809,5.470
-154.366278,417.963763,5.274,5.126
-163.569314,415.195348,5.472,5.099
-171.995994,411.833221,5.503,5.296
-178.511742,407.960587,5.480,5.461
-182.030204,403.661473,5.558,5.181
-182.555216,399.038595,5.559,5.135
-181.17052,394.213172,5.575,5.245
-179.000386,389.306612,5.548,5.286
-176.768128,384.396968,5.525,5.320
-174.53557,379.490781,5.523,5.325
-172.302692,374.587902,5.521,5.330
-170.06947,369.688185,5.519,5.334
-167.835886,364.791482,5.518,5.339
-165.601914,359.897646,5.516,5.344
-163.367538,355.006529,5.514,5.349
-161.132732,350.117985,5.512,5.354
-158.897476,345.231865,5.511,5.358
-156.661748,340.348023,5.509,5.363
-154.425528,335.466311,5.507,5.368
-152.188794,330.586582,5.506,5.373
-149.951524,325.708688,5.504,5.378
-147.713694,320.832482,5.502,5.382
-145.475288,315.957818,5.500,5.387
-143.23628,311.084547,5.499,5.392
-140.99665,306.212521,5.497,5.397
-138.756376,301.341595,5.495,5.402
-136.515438,296.47162,5.493,5.406
-134.273812,291.60245,5.492,5.411
-132.031478,286.733936,5.490,5.416
-129.788416,281.865932,5.488,5.421
-127.5446,276.998289,5.486,5.425
-125.300014,272.130862,5.485,5.430
-123.054632,267.263502,5.483,5.435
-120.808436,262.396062,5.481,5.440
-118.5614,257.528395,5.480,5.445
-116.313526,252.66039,5.478,5.449
-114.064864,247.792038,5.476,5.454
-111.815472,242.923348,5.474,5.459
-109.565414,238.05433,5.473,5.464
-107.314748,233.184992,5.471,5.469
-105.063534,228.315343,5.469,5.473
-102.811834,223.445394,5.467,5.478
-100.559708,218.575153,5.466,5.483
-98.307218,213.704629,5.464,5.488
-96.05442,208.833831,5.462,5.493
-93.80138,203.962769,5.461,5.497
-91.548154,199.091451,5.459,5.502
-89.294804,194.219888,5.457,5.507
-87.041392,189.348087,5.455,5.512
-84.787976,184.476059,5.454,5.517
-82.534618,179.603812,5.452,5.521
-80.281378,174.731356,5.450,5.526
-78.028316,169.858699,5.448,5.531
-75.775492,164.985851,5.447,5.536
-73.52297,160.112822,5.445,5.541
-71.270804,155.239619,5.443,5.545
-69.019062,150.366253,5.441,5.550
-66.767798,145.492732,5.440,5.555
-64.517076,140.619066,5.438,5.560
-62.266954,135.745264,5.436,5.565
-60.017496,130.871335,5.435,5.569
-57.76876,125.997288,5.433,5.574
-55.520806,121.123133,5.431,5.579
-53.273696,116.248878,5.429,5.584
-51.027488,111.374532,5.428,5.589
-48.782246,106.500106,5.426,5.593
-46.538028,101.625608,5.424,5.598
-44.294896,96.751046,5.422,5.603
-42.052908,91.876432,5.421,5.608
-39.812126,87.001772,5.419,5.612
-37.57261,82.127078,5.417,5.617
-35.334422,77.252357,5.416,5.622
-33.09762,72.377619,5.414,5.627
-30.862268,67.502874,5.412,5.632
-28.628422,62.628129,5.410,5.636
-26.396146,57.753396,5.409,5.641
-24.165498,52.878682,5.407,5.646
-21.936538,48.003996,5.405,5.651
-19.70933,43.129349,5.403,5.656
-17.483932,38.254749,5.402,5.660
-15.260404,33.380206,5.400,5.665
-13.038808,28.505728,5.398,5.670
-10.819204,23.631324,5.396,5.675
-8.601652,18.757004,5.395,5.680
-6.386212,13.882778,5.393,5.684
-4.172944,9.008653,5.391,5.689
-1.961912,4.13464,5.390,5.694
