# x_m,y_m,w_tr_right_m,w_tr_left_m
724.040235,-510.767146,7.518,7.782
723.983732,-500.768342,7.549,7.751
723.933387,-490.771506,7.579,7.721
723.887643,-480.776366,7.609,7.691
723.844945,-470.782654,7.639,7.661
723.803735,-460.790098,7.669,7.631
723.762455,-450.798432,7.699,7.601
723.719549,-440.807386,7.729,7.571
723.673459,-430.816688,7.759,7.541
723.62263,-420.826072,7.789,7.511
723.565946,-410.835332,7.819,7.481
723.50347,-400.84445,7.849,7.451
723.43546,-390.85343,7.860,7.440
723.362174,-380.862278,7.853,7.447
723.283871,-370.871,7.846,7.454
723.200808,-360.879606,7.839,7.461
723.113243,-350.888098,7.831,7.469
723.021434,-340.896486,7.824,7.476
722.92564,-330.904774,7.817,7.483
722.826117,-320.912972,7.810,7.490
722.723126,-310.921084,7.803,7.497
722.616922,-300.929116,7.796,7.504
722.507765,-290.937076,7.789,7.511
722.395913,-280.94497,7.782,7.518
722.281623,-270.952804,7.775,7.525
722.165153,-260.960588,7.768,7.532
722.046761,-250.968324,7.761,7.539
721.926707,-240.97602,7.754,7.546
721.805246,-230.983682,7.747,7.553
721.682639,-220.99132,7.740,7.560
721.559141,-210.998936,7.733,7.567
721.435013,-201.00654,7.726,7.574
721.310511,-191.014136,7.718,7.582
721.185893,-181.021734,7.711,7.589
721.061418,-171.029336,7.704,7.596
720.937309,-161.03695,7.697,7.603
720.813611,-151.044578,7.690,7.610
720.690318,-141.052218,7.683,7.617
720.567422,-131.059872,7.676,7.624
720.444915,-121.067538,7.669,7.631
720.322792,-111.075214,7.662,7.638
720.201043,-101.082904,7.655,7.645
720.079662,-91.090606,7.648,7.652
719.958642,-81.098318,7.641,7.659
719.837974,-71.10604,7.638,7.662
719.717653,-61.113774,7.639,7.661
719.597669,-51.121518,7.639,7.661
719.478016,-41.129274,7.640,7.660
719.358687,-31.137038,7.641,7.659
719.239674,-21.144812,7.641,7.659
719.120969,-11.152598,7.642,7.658
719.002566,-1.16039,7.643,7.657
718.884458,8.831808,7.643,7.657
718.766635,18.823996,7.644,7.656
718.649092,28.816176,7.645,7.655
718.531821,38.808348,7.646,7.654
718.414814,48.800512,7.646,7.654
718.298065,58.79267,7.647,7.653
718.181565,68.784818,7.648,7.652
718.065308,78.77696,7.648,7.652
717.949286,88.769094,7.649,7.651
717.833492,98.761222,7.650,7.650
717.717917,108.753344,7.651,7.649
717.602556,118.74546,7.651,7.649
717.487401,128.737568,7.652,7.648
717.372443,138.729672,7.653,7.647
717.257676,148.72177,7.653,7.647
717.143093,158.713864,7.654,7.646
717.028686,168.705952,7.655,7.645
716.914448,178.698036,7.655,7.645
716.800371,188.690114,7.656,7.644
716.686447,198.682188,7.657,7.643
716.572671,208.67426,7.658,7.642
716.459034,218.666326,7.658,7.642
716.345528,228.65839,7.659,7.641
716.232147,238.650452,7.660,7.640
716.118883,248.642508,7.660,7.640
716.005729,258.634564,7.661,7.639
715.892678,268.626616,7.662,7.638
715.779721,278.618666,7.663,7.637
715.666852,288.610716,7.663,7.637
715.554063,298.602762,7.664,7.636
715.441347,308.594808,7.665,7.635
715.328696,318.586852,7.665,7.635
715.216104,328.578896,7.666,7.634
715.103562,338.570938,7.667,7.633
714.991064,348.562982,7.667,7.633
714.878602,358.555024,7.668,7.632
714.766169,368.547066,7.669,7.631
714.653756,378.53911,7.670,7.630
714.541358,388.531152,7.670,7.630
714.428966,398.523198,7.671,7.629
714.316574,408.515244,7.672,7.628
714.204173,418.50729,7.672,7.628
714.091757,428.499338,7.673,7.627
713.979317,438.49139,7.674,7.626
713.866848,448.483442,7.674,7.626
713.75434,458.475498,7.675,7.625
713.641788,468.467556,7.676,7.624
713.529183,478.459616,7.677,7.623
713.416519,488.45168,7.677,7.623
713.303787,498.443748,7.678,7.622
713.190981,508.43582,7.679,7.621
713.078093,518.427894,7.679,7.621
712.965115,528.419974,7.680,7.620
712.852041,538.412058,7.681,7.619
712.738863,548.404146,7.682,7.618
712.625573,558.39624,7.682,7.618
712.512165,568.388338,7.683,7.617
712.39863,578.380442,7.684,7.616
712.284962,588.372552,7.684,7.616
712.171154,598.364668,7.685,7.615
