# x_m,y_m
-111.250868,-320.51137
-120.494944,-318.615221
-129.69223,-316.663016
-138.842504,-314.656341
-147.945612,-312.596726
-157.00146,-310.48567
-166.010028,-308.324632
-174.971352,-306.115031
-183.88551,-303.858243
-192.752654,-301.555599
-201.57294,-299.208405
-210.346588,-296.817937
-219.073616,-294.385068
-227.752648,-291.909736
-236.38194,-289.391492
-244.962024,-286.831354
-253.495154,-284.232189
-261.983812,-281.596971
-270.430698,-278.928411
-278.83847,-276.229154
-287.2099,-273.501767
-295.547736,-270.748821
-303.853372,-267.97169
-312.125974,-265.169947
-320.363872,-262.342745
-328.56553,-259.489314
-336.729354,-256.608883
-344.85368,-253.700678
-352.936912,-250.763965
-360.978132,-247.798573
-368.977368,-244.804942
-376.93483,-241.783586
-384.85064,-238.735004
-392.724978,-235.659692
-400.55804,-232.558137
-408.350022,-229.430824
-416.101152,-226.278233
-423.811654,-223.100838
-431.481616,-219.898986
-439.107114,-216.670837
-446.663074,-213.402653
-454.095784,-210.064441
-461.352302,-206.629741
-468.379378,-203.077418
-475.114392,-199.386679
-481.488758,-195.539382
-487.42605,-191.521206
-492.841322,-187.323524
-497.643902,-182.944411
-501.731594,-178.38842
-504.986834,-173.665396
-507.250638,-168.803457
-508.375408,-163.848439
-508.509392,-158.853623
-507.944054,-153.864331
-506.92011,-148.894766
-505.660976,-143.937726
-504.382236,-138.981167
-503.299348,-134.01385
-502.627712,-129.02805
-502.577968,-124.035081
-503.310312,-119.057739
-504.964994,-114.132729
-507.635402,-109.321799
-511.199724,-104.655195
-515.437576,-100.130613
-520.206048,-95.741978
-525.429228,-91.483395
-531.036962,-87.348125
-536.961232,-83.324962
-543.143576,-79.4004
-549.519778,-75.554559
-556.007996,-71.75559
-562.565376,-67.986139
-569.181836,-64.24251
-575.853154,-60.523295
-582.576286,-56.827483
-589.349848,-53.154753
-596.17311,-49.50511
-603.045374,-45.878535
-609.966152,-42.27508
-616.93445,-38.694674
-623.950706,-35.1378
