# x_m,y_m,w_tr_right_m,w_tr_left_m
1430.657392,159.293426,7.665,7.635
1430.432208,164.289448,7.666,7.634
1430.207124,169.285469,7.667,7.633
1429.982128,174.281491,7.667,7.633
1429.757204,179.277512,7.668,7.632
1429.532338,184.273533,7.669,7.631
1429.307512,189.269555,7.670,7.630
1429.082716,194.265576,7.670,7.630
1428.857932,199.261599,7.671,7.629
1428.633148,204.257622,7.672,7.628
1428.408346,209.253645,7.672,7.628
1428.183514,214.249669,7.673,7.627
1427.958634,219.245695,7.674,7.626
1427.733696,224.241721,7.674,7.626
1427.50868,229.237749,7.675,7.625
1427.283576,234.233778,7.676,7.624
1427.058366,239.229808,7.677,7.623
1426.833038,244.22584,7.677,7.623
1426.607574,249.221874,7.678,7.622
1426.381962,254.21791,7.679,7.621
1426.156186,259.213947,7.679,7.621
1425.93023,264.209987,7.680,7.620
1425.704082,269.206029,7.681,7.619
1425.477726,274.202073,7.682,7.618
1425.251146,279.19812,7.682,7.618
1425.02433,284.194169,7.683,7.617
1424.79726,289.190221,7.684,7.616
1424.569924,294.186276,7.684,7.616
1424.342308,299.182334,7.685,7.615
1424.114394,304.178395,7.686,7.614
1423.886168,309.17446,7.686,7.614
1423.657616,314.170527,7.687,7.613
1423.428724,319.166599,7.688,7.612
1423.199476,324.162674,7.689,7.611
1422.969858,329.158752,7.689,7.611
1422.739856,334.154835,7.690,7.610
1422.509452,339.150921,7.691,7.609
1422.278636,344.147012,7.691,7.609
1422.04739,349.143107,7.692,7.608
1421.8157,354.139206,7.693,7.607
1421.58355,359.13531,7.694,7.606
1421.350928,364.131418,7.694,7.606
1421.117818,369.127531,7.695,7.605
1420.884206,374.123649,7.696,7.604
1420.650074,379.119773,7.696,7.604
1420.41541,384.115901,7.697,7.603
1420.1802,389.112034,7.698,7.602
1419.944428,394.108173,7.698,7.602
1419.70808,399.104318,7.699,7.601
1419.471138,404.100468,7.700,7.600
1419.233592,409.096624,7.701,7.599
1418.995426,414.092786,7.701,7.599
1418.756624,419.088954,7.702,7.598
1418.517232,424.085127,7.703,7.597
1418.277336,429.081307,7.703,7.597
1418.037034,434.077491,7.704,7.596
1417.796418,439.073679,7.705,7.595
1417.555582,444.069871,7.706,7.594
1417.314624,449.066067,7.706,7.594
1417.073634,454.062266,7.707,7.593
1416.832708,459.058467,7.708,7.592
1416.591938,464.05467,7.708,7.592
1416.351422,469.050874,7.709,7.591
1416.111252,474.04708,7.710,7.590
1415.871522,479.043286,7.710,7.590
1415.632326,484.039492,7.711,7.589
1415.393758,489.035698,7.712,7.588
1415.155914,494.031902,7.713,7.587
1414.918886,499.028106,7.713,7.587
1414.68277,504.024307,7.714,7.586
1414.44766,509.020506,7.715,7.585
1414.213648,514.016702,7.715,7.585
1413.98083,519.012894,7.716,7.584
1413.7493,524.009083,7.717,7.583
1413.519152,529.005267,7.717,7.583
1413.29048,534.001447,7.718,7.582
1413.063378,538.997621,7.719,7.581
1412.837942,543.993789,7.720,7.580
