# x_m,y_m,w_tr_right_m,w_tr_left_m
-532.623374,1763.262426,4.248,4.245
-531.399167,1772.9561,4.255,4.261
-530.172159,1782.646328,4.262,4.276
-528.941423,1792.332368,4.269,4.292
-527.706034,1802.013482,4.282,4.309
-526.465067,1811.688926,4.307,4.330
-525.218046,1821.358672,4.331,4.351
-523.968752,1831.029392,4.356,4.372
-522.723309,1840.711456,4.381,4.392
-521.487855,1850.415324,4.406,4.413
-520.261381,1860.191478,4.434,4.422
-519.003032,1870.151682,4.571,4.107
-517.258692,1879.43602,4.270,4.628
-514.340776,1886.486906,4.079,5.503
-510.284609,1890.829456,4.657,4.653
-505.400262,1892.570616,4.831,4.253
-500.21444,1892.936616,4.527,4.391
-495.096356,1893.074538,4.200,4.554
-490.07546,1893.498762,4.320,4.383
-485.152747,1894.670388,4.481,4.190
-480.339036,1896.918232,4.467,4.211
-475.671027,1900.222576,4.555,4.266
-471.189632,1904.506984,4.499,4.462
-466.935762,1909.69502,4.456,4.519
-462.950329,1915.71025,4.795,3.722
-459.274245,1922.476234,4.408,4.397
-455.947731,1929.916136,4.321,4.297
-452.974124,1937.93169,4.263,4.482
-450.302113,1946.39288,4.213,4.548
-447.875967,1955.167128,4.290,4.438
-445.643419,1964.130392,4.495,4.175
-443.582136,1973.23241,4.696,3.926
-441.685097,1982.460676,4.542,4.124
-439.944865,1991.802836,4.388,4.322
-438.344233,2001.24378,4.344,4.349
-436.857496,2010.766018,4.342,4.312
-435.458671,2020.35197,4.339,4.276
-434.121771,2029.984068,4.337,4.240
-432.820811,2039.644732,4.360,4.210
-431.529806,2049.31639,4.455,4.199
-430.225179,2058.982974,4.551,4.188
-428.903912,2068.641268,4.646,4.177
-427.573412,2078.294574,4.602,4.243
-426.241163,2087.946242,4.537,4.321
-424.914652,2097.599628,4.472,4.398
-423.601364,2107.258082,4.408,4.476
-422.308786,2116.924956,4.343,4.553
-421.043167,2126.60306,4.279,4.631
-419.805137,2136.292726,4.214,4.708
-418.593733,2145.993588,4.234,4.543
-417.40799,2155.70528,4.259,4.360
-416.246944,2165.427436,4.285,4.177
-415.109631,2175.159686,4.297,4.061
-413.995087,2184.901666,4.284,4.060
-412.902349,2194.65301,4.271,4.060
-411.830451,2204.413348,4.259,4.059
-410.778431,2214.182314,4.246,4.059
-409.745324,2223.959542,4.233,4.058
-408.730166,2233.744666,4.234,4.063
-407.731994,2243.537316,4.243,4.072
-406.749842,2253.33713,4.253,4.081
-405.782747,2263.143736,4.263,4.089
-404.829745,2272.95677,4.273,4.098
-403.889873,2282.775866,4.283,4.107
-402.962165,2292.600656,4.304,4.111
-402.045658,2302.430772,4.329,4.113
-401.139388,2312.26585,4.354,4.116
-400.242391,2322.10552,4.379,4.118
-399.353703,2331.949416,4.404,4.120
-398.47236,2341.797172,4.406,4.132
-397.597398,2351.648422,4.359,4.166
-396.727852,2361.502798,4.311,4.200
-395.86276,2371.359932,4.264,4.233
-395.001156,2381.21946,4.217,4.267
-394.14239,2391.081074,4.170,4.301
-393.288407,2400.944972,4.123,4.334
-392.442431,2410.8116,4.107,4.351
-391.607696,2420.681408,4.126,4.349
-390.787434,2430.554844,4.146,4.346
-389.984878,2440.432354,4.165,4.343
-389.203263,2450.314386,4.185,4.341
