# x_m,y_m
699.313104,-193.404438
701.319808,-191.115608
703.246333,-188.80962
705.094154,-186.4875885
706.864785,-184.1505735
708.559794,-181.799559
710.180265,-179.435436
711.726368,-177.0589025
713.197952,-174.6705575
714.594929,-172.271026
715.917217,-169.8609415
717.164822,-167.440948
718.338444,-165.0117125
719.439788,-162.574013
720.470843,-160.128655
721.433578,-157.6763415
722.330021,-155.21775
723.162162,-152.7535265
723.932268,-150.284261
724.643312,-147.8105615
725.298609,-145.33302
725.901445,-142.852153
726.455096,-140.3684155
726.962901,-137.88223
727.428128,-135.393972
727.853175,-132.903912
728.239483,-130.412269
728.588356,-127.9192495
728.901167,-125.425031
729.179263,-122.9297825
729.424003,-120.43366
729.636743,-117.9368025
729.818838,-115.439339
729.971643,-112.9413835
730.096512,-110.443039
730.194795,-107.944397
730.267836,-105.4455375
730.316954,-102.9465325
730.343438,-100.4474415
730.348531,-97.948316
730.333454,-95.4492025
730.299433,-92.9501345
730.247688,-90.451147
730.179469,-87.952274
730.096475,-85.453517
730.001417,-82.954852
729.897637,-80.456267
729.788272,-77.957743
729.675268,-75.459259
729.559281,-72.960809
729.4406,-70.462391
729.319479,-67.9640025
729.196171,-65.46564
729.070932,-62.967302
728.944014,-60.468985
728.815673,-57.9706865
728.686161,-55.472403
728.555733,-52.974131
728.424643,-50.475868
728.293145,-47.97761
728.161493,-45.4793555
728.029941,-42.981101
727.89869,-40.4828415
727.767822,-37.9845755
727.637355,-35.4863045
727.507292,-32.988028
727.377636,-30.489746
727.248388,-27.991459
727.119551,-25.4931665
726.991128,-22.994869
726.863119,-20.496566
726.735525,-17.9982575
726.60834,-15.499944
726.481558,-13.0016255
726.355176,-10.5033015
726.229187,-8.004973
726.103586,-5.5066395
725.978369,-3.008301
725.853529,-0.509958
725.729061,1.98839
725.604961,4.486742
725.481223,6.985099
725.357841,9.4834605
725.234811,11.981826
725.112126,14.4801955
724.989783,16.9785695
724.867775,19.4769475
724.746098,21.97533
724.624745,24.473716
724.503713,26.972106
724.382995,29.4704995
724.262586,31.968897
724.142481,34.467298
724.022675,36.965703
723.903162,39.464111
723.783938,41.962523
723.664996,44.460938
723.546333,46.9593565
723.427941,49.457778
723.309817,51.9562025
723.191955,54.4546305
723.074349,56.9530615
722.956994,59.451495
722.839886,61.949932
722.723018,64.4483715
722.606386,66.9468135
722.489984,69.4452585
722.373807,71.943706
722.25785,74.4421565
722.142108,76.940609
722.026574,79.439064
721.911245,81.9375215
721.796114,84.435981
721.681177,86.934443
721.566427,89.432907
721.451861,91.931373
721.337472,94.4298415
721.223256,96.9283115
721.109206,99.4267835
720.995319,101.9252575
720.881588,104.423733
720.768008,106.9222105
720.654574,109.4206895
720.541281,111.9191705
720.428124,114.4176525
720.315096,116.9161365
720.202194,119.4146215
720.089411,121.913108
719.976743,124.4115955
719.864184,126.9100845
719.751728,129.4085745
719.639372,131.907066
719.527108,134.4055585
719.414933,136.9040515
719.30284,139.402546
719.190825,141.901041
719.078883,144.399537
718.967007,146.8980335
718.855193,149.396531
718.743436,151.895029
718.631729,154.3935275
718.520069,156.8920265
718.408449,159.390526
718.296865,161.889026
718.185311,164.387526
718.073782,166.8860265
717.962272,169.3845275
717.850777,171.883028
717.73929,174.381529
717.627808,176.88003
717.516324,179.3785315
717.404833,181.877032
717.293331,184.375533
717.181811,186.8740335
717.070269,189.372534
716.958698,191.871034
716.847095,194.369534
716.735454,196.868033
716.623768,199.366532
716.512034,201.86503
716.400246,204.3635275
716.288399,206.8620245
716.176487,209.360521
716.064507,211.8590165
715.952461,214.357511
715.840349,216.856005
715.728172,219.3544985
715.61593,221.852991
715.503625,224.3514825
715.391257,226.849974
715.278827,229.348464
715.166335,231.846954
715.053783,234.345443
714.941172,236.8439315
714.828501,239.342419
714.715773,241.840906
714.602987,244.3393925
714.490145,246.8378785
714.377246,249.3363635
714.264293,251.834848
714.151286,254.333332
714.038225,256.8318155
713.925111,259.330298
713.811946,261.82878
713.69873,264.3272615
713.585463,266.8257425
713.472147,269.324223
713.358782,271.822703
713.245369,274.3211825
713.13191,276.819661
713.018403,279.3181395
712.904852,281.816617
712.791255,284.3150945
712.677615,286.813571
712.563931,289.3120475
712.450195,291.810523
712.336078,294.308994
712.219791,296.8074385
712.097993,299.305806
711.967248,301.804051
711.825023,304.30215
711.669861,306.80007
711.500686,309.2977655
711.316227,311.795191
711.11506,314.2922935
710.895724,316.7890125
710.65676,319.2852805
710.396704,321.781022
710.114093,324.27615
709.807462,326.7705675
709.475345,329.26417
709.116276,331.7568395
708.728801,334.2484405
708.311342,336.738829
707.862014,339.2278335
707.378801,341.7152475
706.859718,344.2008525
706.30278,346.684408
705.70601,349.165649
705.067443,351.644287
704.385123,354.120008
703.657104,356.592472
702.881455,359.061312
702.056256,361.526132
701.179602,363.986506
700.249607,366.441978
699.264406,368.8920615
698.222163,371.336237
697.121057,373.7739505
695.959278,376.2046125
694.735031,378.6275965
693.446536,381.0422365
692.092029,383.4478265
690.669764,385.84362
689.178021,388.2288245
687.615099,390.6026055
685.979332,392.964092
684.269073,395.3123405
682.482856,397.6464045
680.619707,399.965394
678.678952,402.26841
676.659948,404.554541
674.562222,406.822871
672.385547,409.0724955
670.12901,411.3023495
667.790097,413.5109015
665.36581,415.6963325
662.855136,417.857245
660.259218,419.9928295
657.579682,422.102436
654.818151,424.1854395
651.976222,426.2412315
649.055472,428.269216
646.057453,430.2688135
642.9837,432.239455
639.835722,434.180583
636.615013,436.09165
633.323047,437.972117
629.961278,439.821453
626.531147,441.639135
623.034079,443.4246435
619.471484,445.1774655
615.844758,446.8970925
612.155215,448.582981
608.404074,450.2345395
604.592546,451.8511655
600.721852,453.432256
596.793221,454.977209
592.807888,456.485419
588.767104,457.9562795
584.672129,459.3891835
580.524244,460.78352
576.324739,462.1386795
572.07493,463.454048
567.776154,464.729013
563.429757,465.962956
559.037068,467.1552125
554.599412,468.305087
550.118156,469.411883
545.594894,470.475097
541.031982,471.4950355
536.432376,472.4728785
531.798553,473.4095225
527.13244,474.3052505
522.435857,475.160253
517.710576,475.9747835
512.958316,476.749082
508.180812,477.483503
503.379931,478.1787895
498.557611,478.83593
493.715661,479.4559235
488.855774,480.039789
483.979553,480.5885575
479.088498,481.1032685
474.184009,481.5849705
469.267397,482.0347185
464.33988,482.4535735
459.402591,482.8426015
454.456576,483.202873
449.502811,483.535468
444.54218,483.841403
439.57546,484.121578
434.60337,484.37685
429.626578,484.6080865
424.645697,484.816159
419.66129,485.001945
414.673875,485.1663225
409.683922,485.3101755
404.691859,485.434388
399.698069,485.539848
394.702895,485.627443
389.706645,485.698065
384.709589,485.752594
379.711954,485.791827
374.713948,485.8164865
369.715748,485.8272905
364.717502,485.8249585
359.719342,485.8102075
354.721376,485.7837535
349.723691,485.7463095
344.726375,485.698562
339.729529,485.6408285
334.733223,485.5724175
329.737544,485.492583
324.742662,485.4008505
319.748753,485.296751
314.755979,485.179802
309.764526,485.049519
304.774591,484.9054165
299.786391,484.7470075
294.800158,484.5738035
289.816143,484.385315
284.834616,484.181053
279.855864,483.960527
274.880197,483.7232475
269.907936,483.468723
264.939441,483.1964715
259.975084,482.905999
255.015302,482.5965795
250.060663,482.267222
245.111785,481.9169065
240.169324,481.5446255
235.234003,481.149373
230.306603,480.730149
225.387962,480.2859545
220.478986,479.815791
215.580653,479.3186625
210.694001,478.7935685
205.820146,478.239521
200.960319,477.655514
196.115697,477.0407155
191.287317,476.3947355
186.476179,475.7173905
181.683271,475.00848
176.909613,474.2678125
172.15627,473.4952165
167.42436,472.6904165
162.715285,471.8527905
158.030687,470.981522
153.37232,470.0757805
148.742026,469.1347485
144.14173,468.157623
139.573495,467.1435945
135.039553,466.0918
130.542272,465.0013625
126.08415,463.8714415
121.667808,462.7012255
117.295991,461.4899365
112.971571,460.236843
108.697369,458.941393
104.475592,457.603653
100.308025,456.2240755
96.196512,454.803072
92.143118,453.340922
88.150016,451.8378625
84.219534,450.294092
80.354166,448.709755
76.556497,447.0850035
72.829193,445.420016
