# x_m,y_m,w_tr_right_m,w_tr_left_m
77.848866,426.051053,4.437,4.340
78.270929,428.5395665,4.429,4.328
78.692047,431.027968,4.421,4.316
79.112161,433.516253,4.414,4.303
79.53121,436.0044185,4.406,4.291
79.949134,438.4924605,4.399,4.279
80.365871,440.980376,4.391,4.266
80.781362,443.468161,4.384,4.254
81.195545,445.9558115,4.376,4.242
81.60836,448.443324,4.368,4.230
82.019747,450.9306955,4.361,4.217
82.429611,453.4205825,4.353,4.205
82.837563,455.9387525,4.346,4.193
83.248443,458.5201615,4.338,4.180
83.954388,461.056314,4.161,4.319
85.673515,463.225872,4.026,4.819
88.974744,464.7127685,4.101,4.609
93.551119,465.337136,4.131,4.098
98.643056,465.2273585,4.615,4.208
103.764977,464.7420395,4.580,4.102
108.763165,464.3139125,4.545,3.995
113.599154,464.2956225,4.495,3.935
118.321793,464.970122,4.465,4.343
122.73869,466.445433,4.458,4.457
126.073556,468.415473,4.392,4.425
127.802866,470.599361,4.755,4.338
128.208494,472.920836,4.822,3.908
127.68945,475.333394,4.735,3.994
126.64474,477.7905325,4.444,4.146
125.44179,480.249582,4.283,4.296
124.202155,482.697713,4.296,4.435
122.93212,485.1360835,4.288,4.437
121.63731,487.565934,4.279,4.440
120.32335,489.988503,4.271,4.443
118.995865,492.405031,4.263,4.445
117.66048,494.816757,4.255,4.448
116.32282,497.22492,4.247,4.451
114.988509,499.6307605,4.239,4.453
113.663172,502.0355175,4.231,4.456
112.352435,504.44043,4.223,4.459
111.061923,506.846738,4.215,4.461
109.797259,509.2556805,4.206,4.464
108.564069,511.6684975,4.198,4.467
107.367978,514.0864285,4.190,4.469
106.21461,516.5107125,4.189,4.476
105.109591,518.9425895,4.193,4.485
104.058546,521.3832985,4.196,4.494
103.067064,523.8338895,4.200,4.503
102.140467,526.2939155,4.213,4.497
101.283945,528.7622155,4.256,4.446
100.50269,531.2376255,4.300,4.394
99.801893,533.7189825,4.343,4.342
99.186744,536.2051215,4.345,4.364
98.662434,538.6948785,4.327,4.419
98.234154,541.187089,4.309,4.474
97.907094,543.68059,4.291,4.529
97.685976,546.174256,4.270,4.582
97.567796,548.667613,4.248,4.634
97.543237,551.1607185,4.226,4.686
97.602796,553.653645,4.204,4.738
97.736969,556.146465,4.182,4.790
97.936252,558.639252,4.179,4.779
98.191144,561.132078,4.178,4.767
98.49214,563.625017,4.177,4.754
98.829737,566.1181405,4.175,4.742
99.194475,568.6115205,4.174,4.729
